Times,NpuID(Idx),ChipId(Idx),Pwr(W),Temp(C),AI Core(%),AI Cpu(%),Ctrl Cpu(%),Memory(%),Memory BW(%),Adjusted CPU Power (W),CPU Energy (J),Total Energy (J)
1615,0,0,7.6,47,0,2,24,93,1,27.57142857,0.551428571,0.551428571
1616,0,0,7.6,47,0,11,30,93,3,27.57142857,3.032857143,3.032857143
1617,0,0,7.6,47,0,15,28,93,2,27.57142857,4.135714286,4.135714286
1618,0,0,7.6,46,0,20,36,93,2,27.35714286,5.471428571,5.471428571
1619,0,0,7.7,46,0,10,29,93,1,27.35714286,2.735714286,2.735714286
1620,0,0,7.6,47,0,7,26,93,1,27.57142857,1.93,1.93
1621,0,0,7.7,47,0,9,33,93,7,27.57142857,2.481428571,2.481428571
1622,0,0,7.9,47,0,17,62,89,3,27.57142857,4.687142857,4.687142857
1623,0,0,8,47,0,3,56,90,4,27.57142857,0.827142857,0.827142857
1624,0,0,8,47,0,20,65,91,2,27.57142857,5.514285714,5.514285714
1625,0,0,8,46,0,4,59,92,6,27.35714286,1.094285714,1.094285714
1626,0,0,8,47,0,8,60,92,2,27.57142857,2.205714286,2.205714286
1627,0,0,8,47,0,11,61,93,4,27.57142857,3.032857143,3.032857143
1628,0,0,8,47,0,10,69,93,4,27.57142857,2.757142857,2.757142857
1629,0,0,8.1,47,0,22,78,93,4,27.57142857,6.065714286,6.065714286
1630,0,0,8.1,47,0,6,74,93,5,27.57142857,1.654285714,1.654285714
1631,0,0,8.1,47,0,15,73,93,4,27.57142857,4.135714286,4.135714286
1632,0,0,8.1,47,0,19,77,93,4,27.57142857,5.238571429,5.238571429
1633,0,0,8.1,47,0,12,75,93,5,27.57142857,3.308571429,3.308571429
1634,0,0,8.1,47,0,20,75,93,5,27.57142857,5.514285714,5.514285714
1635,0,0,8.1,47,0,9,75,93,5,27.57142857,2.481428571,2.481428571
1636,0,0,8.1,47,0,10,74,93,4,27.57142857,2.757142857,2.757142857
1637,0,0,8.1,47,0,18,77,93,5,27.57142857,4.962857143,4.962857143
1638,0,0,8.1,47,0,7,71,93,3,27.57142857,1.93,1.93
1639,0,0,8.1,47,0,18,78,93,4,27.57142857,4.962857143,4.962857143
1640,0,0,8.1,47,0,17,74,93,6,27.57142857,4.687142857,4.687142857
1641,0,0,8.1,47,0,9,71,93,5,27.57142857,2.481428571,2.481428571
1642,0,0,8.1,47,0,24,78,93,7,27.57142857,6.617142857,6.617142857
1643,0,0,8.2,47,0,30,80,93,4,27.57142857,8.271428571,8.271428571
1644,0,0,8.2,47,0,14,74,93,5,27.57142857,3.86,3.86
1645,0,0,8.2,47,0,17,78,93,4,27.57142857,4.687142857,4.687142857
1646,0,0,8.2,47,0,16,77,93,5,27.57142857,4.411428571,4.411428571
1647,0,0,8.1,47,0,8,79,93,5,27.57142857,2.205714286,2.205714286
1648,0,0,8.2,47,0,14,73,93,5,27.57142857,3.86,3.86
1649,0,0,8.1,47,0,14,78,93,3,27.57142857,3.86,3.86
1650,0,0,8.2,47,0,11,76,93,5,27.57142857,3.032857143,3.032857143
1651,0,0,8.2,47,0,16,76,93,5,27.57142857,4.411428571,4.411428571
1652,0,0,8.2,47,0,12,74,93,5,27.57142857,3.308571429,3.308571429
1653,0,0,8.2,47,0,12,73,93,4,27.57142857,3.308571429,3.308571429
1654,0,0,8.2,47,0,13,75,93,3,27.57142857,3.584285714,3.584285714
1655,0,0,8.1,47,0,15,69,93,4,27.57142857,4.135714286,4.135714286
1656,0,0,8,47,0,11,29,93,1,27.57142857,3.032857143,3.032857143
1657,0,0,7.8,47,0,8,28,93,2,27.57142857,2.205714286,2.205714286
1658,0,0,7.7,47,0,7,30,93,1,27.57142857,1.93,1.93
1659,0,0,7.7,47,0,5,26,93,1,27.57142857,1.378571429,1.378571429
1660,0,0,7.6,46,0,8,29,93,3,27.35714286,2.188571429,2.188571429
1661,0,0,7.6,47,0,8,28,93,5,27.57142857,2.205714286,2.205714286
1662,0,0,7.7,47,0,12,63,93,6,27.57142857,3.308571429,3.308571429
1663,0,0,7.9,47,0,10,58,90,2,27.57142857,2.757142857,2.757142857
1664,0,0,8,47,0,13,61,91,3,27.57142857,3.584285714,3.584285714
1665,0,0,8,47,0,14,59,91,2,27.57142857,3.86,3.86
1666,0,0,8,47,0,16,60,92,2,27.57142857,4.411428571,4.411428571
1667,0,0,8,47,0,8,57,92,5,27.57142857,2.205714286,2.205714286
1668,0,0,8.1,47,0,11,59,93,4,27.57142857,3.032857143,3.032857143
1669,0,0,8.1,47,0,10,71,93,3,27.57142857,2.757142857,2.757142857
1670,0,0,8.1,47,0,15,76,93,5,27.57142857,4.135714286,4.135714286
1671,0,0,8.1,47,0,15,74,93,3,27.57142857,4.135714286,4.135714286
1672,0,0,8.1,47,0,12,73,93,6,27.57142857,3.308571429,3.308571429
1673,0,0,8.1,47,0,14,75,93,4,27.57142857,3.86,3.86
1674,0,0,8.1,47,0,15,73,93,4,27.57142857,4.135714286,4.135714286
1675,0,0,8.1,47,0,29,78,93,5,27.57142857,7.995714286,7.995714286
1676,0,0,8.2,47,0,26,77,93,4,27.57142857,7.168571429,7.168571429
1677,0,0,8.2,47,0,9,71,93,5,27.57142857,2.481428571,2.481428571
1678,0,0,8.2,47,0,20,77,93,5,27.57142857,5.514285714,5.514285714
1679,0,0,8.2,47,0,9,74,93,5,27.57142857,2.481428571,2.481428571
1680,0,0,8.2,47,0,11,77,93,4,27.57142857,3.032857143,3.032857143
1681,0,0,8.1,47,0,18,78,93,4,27.57142857,4.962857143,4.962857143
1682,0,0,8.2,47,0,15,73,93,4,27.57142857,4.135714286,4.135714286
1683,0,0,8.1,47,0,19,75,93,3,27.57142857,5.238571429,5.238571429
1684,0,0,8.1,47,0,10,71,93,4,27.57142857,2.757142857,2.757142857
1685,0,0,8.1,47,0,17,75,93,4,27.57142857,4.687142857,4.687142857
1686,0,0,8.1,47,0,18,77,93,4,27.57142857,4.962857143,4.962857143
1687,0,0,8.1,47,0,20,77,93,6,27.57142857,5.514285714,5.514285714
1688,0,0,8.1,47,0,22,73,93,4,27.57142857,6.065714286,6.065714286
1689,0,0,8.1,47,0,4,74,93,3,27.57142857,1.102857143,1.102857143
1690,0,0,8.1,47,0,12,74,93,4,27.57142857,3.308571429,3.308571429
1691,0,0,8.1,47,0,17,76,93,4,27.57142857,4.687142857,4.687142857
1692,0,0,8.2,47,0,22,77,93,4,27.57142857,6.065714286,6.065714286
1693,0,0,8.2,47,0,15,77,93,4,27.57142857,4.135714286,4.135714286
1694,0,0,8.2,47,0,8,76,93,5,27.57142857,2.205714286,2.205714286
1695,0,0,8.2,47,0,9,78,93,5,27.57142857,2.481428571,2.481428571
1696,0,0,8.2,47,0,13,76,93,1,27.57142857,3.584285714,3.584285714
1697,0,0,8,47,0,6,26,93,1,27.57142857,1.654285714,1.654285714
1698,0,0,7.8,47,0,11,30,93,2,27.57142857,3.032857143,3.032857143
1699,0,0,7.7,47,0,9,25,93,2,27.57142857,2.481428571,2.481428571
1700,0,0,7.7,47,0,9,29,93,2,27.57142857,2.481428571,2.481428571
1701,0,0,7.6,46,0,9,28,93,3,27.35714286,2.462142857,2.462142857
1702,0,0,7.6,47,0,7,27,93,1,27.57142857,1.93,1.93
1703,0,0,7.6,46,0,6,27,93,2,27.35714286,1.641428571,1.641428571
1704,0,0,7.6,47,0,7,29,93,2,27.57142857,1.93,1.93
1705,0,0,7.6,46,0,10,27,93,2,27.35714286,2.735714286,2.735714286
1706,0,0,7.6,47,0,7,29,93,2,27.57142857,1.93,1.93
1707,0,0,7.6,47,0,11,28,93,4,27.57142857,3.032857143,3.032857143
1708,0,0,7.7,47,0,13,48,93,6,27.57142857,3.584285714,3.584285714
1709,0,0,7.9,47,0,10,62,89,2,27.57142857,2.757142857,2.757142857
1710,0,0,8,47,0,20,64,91,3,27.57142857,5.514285714,5.514285714
1711,0,0,8,47,0,11,65,91,2,27.57142857,3.032857143,3.032857143
1712,0,0,8.1,47,0,14,64,92,2,27.57142857,3.86,3.86
1713,0,0,8,46,0,11,59,92,2,27.35714286,3.009285714,3.009285714
1714,0,0,8,47,0,11,62,93,5,27.57142857,3.032857143,3.032857143
1715,0,0,8,47,0,14,73,93,5,27.57142857,3.86,3.86
1716,0,0,8.1,47,0,14,77,93,5,27.57142857,3.86,3.86
1717,0,0,8.1,47,0,16,72,93,4,27.57142857,4.411428571,4.411428571
1718,0,0,8.2,47,0,14,75,93,3,27.57142857,3.86,3.86
1719,0,0,8.2,47,0,8,77,93,4,27.57142857,2.205714286,2.205714286
1720,0,0,8.1,47,0,17,74,93,5,27.57142857,4.687142857,4.687142857
1721,0,0,8.1,47,0,14,73,93,4,27.57142857,3.86,3.86
1722,0,0,8.1,47,0,9,76,93,4,27.57142857,2.481428571,2.481428571
1723,0,0,8.1,47,0,19,75,93,3,27.57142857,5.238571429,5.238571429
1724,0,0,8.1,47,0,18,74,93,5,27.57142857,4.962857143,4.962857143
1725,0,0,8.1,47,0,12,73,93,5,27.57142857,3.308571429,3.308571429
1726,0,0,8.1,47,0,14,77,93,5,27.57142857,3.86,3.86
1727,0,0,8.1,47,0,16,77,93,6,27.57142857,4.411428571,4.411428571
1728,0,0,8.1,46,0,16,75,93,3,27.35714286,4.377142857,4.377142857
1729,0,0,8.1,47,0,12,73,93,3,27.57142857,3.308571429,3.308571429
1730,0,0,8.1,46,0,10,73,93,4,27.35714286,2.735714286,2.735714286
1731,0,0,8.1,47,0,20,75,93,5,27.57142857,5.514285714,5.514285714
1732,0,0,8.1,47,0,19,75,93,3,27.57142857,5.238571429,5.238571429
1733,0,0,8.1,47,0,11,72,93,4,27.57142857,3.032857143,3.032857143
1734,0,0,8.1,47,0,21,81,93,4,27.57142857,5.79,5.79
1735,0,0,8.1,46,0,12,74,93,4,27.35714286,3.282857143,3.282857143
1736,0,0,8.2,47,0,11,78,93,3,27.57142857,3.032857143,3.032857143
1737,0,0,8.2,47,0,20,76,93,5,27.57142857,5.514285714,5.514285714
1738,0,0,8.2,47,0,6,74,93,5,27.57142857,1.654285714,1.654285714
1739,0,0,8.1,47,0,19,74,93,4,27.57142857,5.238571429,5.238571429
1740,0,0,8.1,47,0,10,71,93,4,27.57142857,2.757142857,2.757142857
1741,0,0,8.1,47,0,11,72,93,6,27.57142857,3.032857143,3.032857143
1742,0,0,8.2,47,0,35,78,93,3,27.57142857,9.65,9.65
1743,0,0,8.1,47,0,8,41,93,2,27.57142857,2.205714286,2.205714286
1744,0,0,7.9,47,0,10,27,93,2,27.57142857,2.757142857,2.757142857
1745,0,0,7.8,46,0,10,40,93,1,27.35714286,2.735714286,2.735714286
1746,0,0,7.7,46,0,4,24,93,1,27.35714286,1.094285714,1.094285714
1747,0,0,7.6,47,0,9,31,93,3,27.57142857,2.481428571,2.481428571
1748,0,0,7.8,46,0,10,71,93,3,27.35714286,2.735714286,2.735714286
1749,0,0,8,47,0,15,62,90,3,27.57142857,4.135714286,4.135714286
1750,0,0,8,47,0,17,64,91,4,27.57142857,4.687142857,4.687142857
1751,0,0,8.1,47,0,7,57,92,3,27.57142857,1.93,1.93
1752,0,0,8,47,0,10,60,92,2,27.57142857,2.757142857,2.757142857
1753,0,0,8.1,47,0,21,62,92,4,27.57142857,5.79,5.79
1754,0,0,8,47,0,9,68,93,3,27.57142857,2.481428571,2.481428571
1755,0,0,8,47,0,12,71,93,4,27.57142857,3.308571429,3.308571429
1756,0,0,8.1,47,0,17,76,93,5,27.57142857,4.687142857,4.687142857
1757,0,0,8.1,47,0,18,76,93,4,27.57142857,4.962857143,4.962857143
1758,0,0,8.1,46,0,19,74,93,5,27.35714286,5.197857143,5.197857143
1759,0,0,8.1,47,0,12,75,93,4,27.57142857,3.308571429,3.308571429
1760,0,0,8.1,47,0,11,71,93,5,27.57142857,3.032857143,3.032857143
1761,0,0,8.1,47,0,21,78,93,3,27.57142857,5.79,5.79
1762,0,0,8.1,47,0,9,76,93,4,27.57142857,2.481428571,2.481428571
1763,0,0,8.1,46,0,12,73,93,4,27.35714286,3.282857143,3.282857143
1764,0,0,8.1,47,0,17,72,93,6,27.57142857,4.687142857,4.687142857
1765,0,0,8.1,47,0,16,78,93,5,27.57142857,4.411428571,4.411428571
1766,0,0,8.1,47,0,17,75,93,7,27.57142857,4.687142857,4.687142857
1767,0,0,8.2,47,0,27,79,93,3,27.57142857,7.444285714,7.444285714
1768,0,0,8.2,47,0,6,75,93,2,27.57142857,1.654285714,1.654285714
1769,0,0,8.1,47,0,22,79,93,4,27.57142857,6.065714286,6.065714286
1770,0,0,8.1,47,0,10,75,93,4,27.57142857,2.757142857,2.757142857
1771,0,0,8.1,47,0,16,75,93,5,27.57142857,4.411428571,4.411428571
1772,0,0,8.1,47,0,11,77,93,4,27.57142857,3.032857143,3.032857143
1773,0,0,8.1,47,0,15,73,93,7,27.57142857,4.135714286,4.135714286
1774,0,0,8.2,47,0,34,81,93,5,27.57142857,9.374285714,9.374285714
1775,0,0,8.2,47,0,9,75,93,6,27.57142857,2.481428571,2.481428571
1776,0,0,8.2,47,0,13,72,93,4,27.57142857,3.584285714,3.584285714
1777,0,0,8.2,47,0,21,79,93,4,27.57142857,5.79,5.79
1778,0,0,8.2,47,0,10,73,93,5,27.57142857,2.757142857,2.757142857
1779,0,0,8.2,47,0,10,73,93,5,27.57142857,2.757142857,2.757142857
1780,0,0,8.2,47,0,14,74,93,4,27.57142857,3.86,3.86
1781,0,0,8.2,47,0,17,77,93,2,27.57142857,4.687142857,4.687142857
1782,0,0,8.1,46,0,6,23,93,1,27.35714286,1.641428571,1.641428571
1783,0,0,7.8,47,0,8,30,93,3,27.57142857,2.205714286,2.205714286
1784,0,0,7.7,46,0,7,28,93,1,27.35714286,1.915,1.915
1785,0,0,7.7,46,0,4,27,93,2,27.35714286,1.094285714,1.094285714
1786,0,0,7.6,47,0,9,29,93,1,27.57142857,2.481428571,2.481428571
1787,0,0,7.6,46,0,2,24,93,1,27.35714286,0.547142857,0.547142857
1788,0,0,7.6,47,0,12,31,93,2,27.57142857,3.308571429,3.308571429
1789,0,0,7.6,47,0,7,26,93,1,27.57142857,1.93,1.93
1790,0,0,7.6,46,0,11,28,93,2,27.35714286,3.009285714,3.009285714
1791,0,0,7.6,47,0,17,31,93,1,27.57142857,4.687142857,4.687142857
1792,0,0,7.6,47,0,7,29,93,4,27.57142857,1.93,1.93
1793,0,0,7.7,47,0,18,70,93,4,27.57142857,4.962857143,4.962857143
1794,0,0,7.9,47,0,18,61,90,3,27.57142857,4.962857143,4.962857143
1795,0,0,8.1,47,0,13,59,91,2,27.57142857,3.584285714,3.584285714
1796,0,0,8.1,47,0,13,62,91,2,27.57142857,3.584285714,3.584285714
1797,0,0,8,47,0,9,60,92,4,27.57142857,2.481428571,2.481428571
1798,0,0,8,47,0,18,64,92,2,27.57142857,4.962857143,4.962857143
1799,0,0,8,47,0,13,58,93,3,27.57142857,3.584285714,3.584285714
1800,0,0,8.1,47,0,13,78,93,5,27.57142857,3.584285714,3.584285714
