Times,NpuID(Idx),ChipId(Idx),Pwr(W),Temp(C),AI Core(%),AI Cpu(%),Ctrl Cpu(%),Memory(%),Memory BW(%),Adjusted CPU Power (W),CPU Energy (J),Total Energy (J)
1525,0,0,7.7,49,0,15,27,83,2,28,4.2,4.2
1526,0,0,7.7,49,0,6,27,83,2,28,1.68,1.68
1527,0,0,7.7,49,0,12,28,83,2,28,3.36,3.36
1528,0,0,7.7,49,0,8,31,83,1,28,2.24,2.24
1529,0,0,7.7,49,0,9,26,83,2,28,2.52,2.52
1530,0,0,7.6,48,0,14,36,83,3,27.78571429,3.89,3.89
1531,0,0,7.6,49,0,11,27,83,1,28,3.08,3.08
1532,0,0,7.7,49,0,11,69,83,3,28,3.08,3.08
1533,0,0,7.8,49,0,29,85,83,3,28,8.12,8.12
1534,0,0,8,49,0,25,79,83,3,28,7,7
1535,0,0,8.1,49,0,12,57,79,3,28,3.36,3.36
1536,0,0,8.1,49,0,17,66,80,4,28,4.76,4.76
1537,0,0,8.1,49,0,12,57,81,5,28,3.36,3.36
1538,0,0,8.1,49,0,24,67,81,2,28,6.72,6.72
1539,0,0,8.1,49,0,7,59,81,6,28,1.96,1.96
1540,0,0,8.1,48,0,15,62,81,2,27.78571429,4.167857143,4.167857143
1541,0,0,8,48,0,3,56,82,4,27.78571429,0.833571429,0.833571429
1542,0,0,8,48,0,16,72,83,1,27.78571429,4.445714286,4.445714286
1543,0,0,8,48,0,12,85,83,2,27.78571429,3.334285714,3.334285714
1544,0,0,8.1,48,0,10,89,83,1,27.78571429,2.778571429,2.778571429
1545,0,0,8.1,48,0,18,87,83,2,27.78571429,5.001428571,5.001428571
1546,0,0,8.1,48,0,9,83,83,3,27.78571429,2.500714286,2.500714286
1547,0,0,8.1,48,0,18,81,83,1,27.78571429,5.001428571,5.001428571
1548,0,0,8.1,48,0,25,87,83,2,27.78571429,6.946428571,6.946428571
1549,0,0,8.1,48,0,10,82,83,2,27.78571429,2.778571429,2.778571429
1550,0,0,8.1,48,0,13,87,83,2,27.78571429,3.612142857,3.612142857
1551,0,0,8.1,48,0,10,82,83,3,27.78571429,2.778571429,2.778571429
1552,0,0,8.2,48,0,51,92,83,2,27.78571429,14.17071429,14.17071429
1553,0,0,8.1,48,0,24,84,83,2,27.78571429,6.668571429,6.668571429
1554,0,0,8.1,48,0,12,82,83,2,27.78571429,3.334285714,3.334285714
1555,0,0,8.1,48,0,23,87,83,4,27.78571429,6.390714286,6.390714286
1556,0,0,8.1,48,0,26,87,83,2,27.78571429,7.224285714,7.224285714
1557,0,0,8.1,48,0,9,87,83,3,27.78571429,2.500714286,2.500714286
1558,0,0,8.1,48,0,28,84,83,2,27.78571429,7.78,7.78
1559,0,0,8.1,48,0,14,86,83,4,27.78571429,3.89,3.89
1560,0,0,8.1,48,0,30,86,83,3,27.78571429,8.335714286,8.335714286
1561,0,0,8.1,48,0,8,80,83,2,27.78571429,2.222857143,2.222857143
1562,0,0,8.1,48,0,16,86,83,1,27.78571429,4.445714286,4.445714286
1563,0,0,8.1,48,0,17,83,83,3,27.78571429,4.723571429,4.723571429
1564,0,0,8.2,48,0,40,88,83,3,27.78571429,11.11428571,11.11428571
1565,0,0,8.1,48,0,10,86,83,1,27.78571429,2.778571429,2.778571429
1566,0,0,8.1,48,0,11,85,83,2,27.78571429,3.056428571,3.056428571
1567,0,0,8.1,48,0,16,86,83,3,27.78571429,4.445714286,4.445714286
1568,0,0,8.1,48,0,30,84,83,2,27.78571429,8.335714286,8.335714286
1569,0,0,8.1,48,0,13,87,83,3,27.78571429,3.612142857,3.612142857
1570,0,0,8.1,48,0,12,87,83,2,27.78571429,3.334285714,3.334285714
1571,0,0,8.1,48,0,16,87,83,3,27.78571429,4.445714286,4.445714286
1572,0,0,8.1,48,0,30,83,83,2,27.78571429,8.335714286,8.335714286
1573,0,0,8.1,48,0,12,86,83,5,27.78571429,3.334285714,3.334285714
1574,0,0,8.1,48,0,16,86,83,2,27.78571429,4.445714286,4.445714286
1575,0,0,8.1,48,0,11,84,83,3,27.78571429,3.056428571,3.056428571
1576,0,0,8.1,48,0,23,85,83,2,27.78571429,6.390714286,6.390714286
1577,0,0,8.1,48,0,10,86,83,2,27.78571429,2.778571429,2.778571429
1578,0,0,8.1,48,0,21,84,83,2,27.78571429,5.835,5.835
1579,0,0,8.1,48,0,12,82,83,3,27.78571429,3.334285714,3.334285714
1580,0,0,8.1,48,0,32,88,83,2,27.78571429,8.891428571,8.891428571
1581,0,0,8.1,48,0,15,86,83,2,27.78571429,4.167857143,4.167857143
1582,0,0,8.1,48,0,12,83,83,3,27.78571429,3.334285714,3.334285714
1583,0,0,8.1,48,0,14,85,83,2,27.78571429,3.89,3.89
1584,0,0,8.1,48,0,14,83,83,3,27.78571429,3.89,3.89
1585,0,0,8.1,48,0,9,85,83,2,27.78571429,2.500714286,2.500714286
1586,0,0,8,48,0,18,85,83,2,27.78571429,5.001428571,5.001428571
1587,0,0,8.1,48,0,9,86,83,4,27.78571429,2.500714286,2.500714286
1588,0,0,8.1,48,0,20,82,83,2,27.78571429,5.557142857,5.557142857
1589,0,0,8.2,49,0,40,89,83,3,28,11.2,11.2
1590,0,0,8.2,48,0,9,89,83,2,27.78571429,2.500714286,2.500714286
1591,0,0,8.1,48,0,17,87,83,3,27.78571429,4.723571429,4.723571429
1592,0,0,8.1,48,0,9,85,83,3,27.78571429,2.500714286,2.500714286
1593,0,0,8.2,48,0,54,91,83,2,27.78571429,15.00428571,15.00428571
1594,0,0,8.1,48,0,20,85,83,2,27.78571429,5.557142857,5.557142857
1595,0,0,8.1,48,0,9,79,83,2,27.78571429,2.500714286,2.500714286
1596,0,0,8.1,48,0,15,89,83,3,27.78571429,4.167857143,4.167857143
1597,0,0,8.1,48,0,33,86,83,1,27.78571429,9.169285714,9.169285714
1598,0,0,8.1,48,0,20,84,83,3,27.78571429,5.557142857,5.557142857
1599,0,0,8.1,48,0,13,85,83,1,27.78571429,3.612142857,3.612142857
1600,0,0,8.1,48,0,8,87,83,3,27.78571429,2.222857143,2.222857143
1601,0,0,8.1,48,0,31,87,83,2,27.78571429,8.613571429,8.613571429
1602,0,0,8.1,48,0,9,82,83,5,27.78571429,2.500714286,2.500714286
1603,0,0,8.1,48,0,12,81,83,2,27.78571429,3.334285714,3.334285714
1604,0,0,8.1,48,0,17,84,83,3,27.78571429,4.723571429,4.723571429
1605,0,0,8.1,48,0,28,83,83,2,27.78571429,7.78,7.78
1606,0,0,8.1,48,0,15,84,83,2,27.78571429,4.167857143,4.167857143
1607,0,0,8.1,48,0,13,85,83,4,27.78571429,3.612142857,3.612142857
1608,0,0,8.1,48,0,18,86,83,2,27.78571429,5.001428571,5.001428571
1609,0,0,8.1,48,0,28,90,83,2,27.78571429,7.78,7.78
1610,0,0,8.1,48,0,12,86,83,3,27.78571429,3.334285714,3.334285714
1611,0,0,8.1,48,0,15,84,83,2,27.78571429,4.167857143,4.167857143
1612,0,0,8.1,48,0,13,86,83,4,27.78571429,3.612142857,3.612142857
1613,0,0,8.1,48,0,48,87,83,2,27.78571429,13.33714286,13.33714286
1614,0,0,8.1,48,0,10,84,83,3,27.78571429,2.778571429,2.778571429
1615,0,0,8.1,48,0,11,83,83,3,27.78571429,3.056428571,3.056428571
1616,0,0,8.1,48,0,12,88,83,3,27.78571429,3.334285714,3.334285714
1617,0,0,8.1,48,0,32,87,83,2,27.78571429,8.891428571,8.891428571
1618,0,0,8.1,48,0,17,83,83,4,27.78571429,4.723571429,4.723571429
1619,0,0,8.1,48,0,9,59,83,1,27.78571429,2.500714286,2.500714286
1620,0,0,7.9,48,0,11,29,83,2,27.78571429,3.056428571,3.056428571
1621,0,0,7.8,48,0,16,34,83,1,27.78571429,4.445714286,4.445714286
1622,0,0,7.7,48,0,8,28,83,1,27.78571429,2.222857143,2.222857143
1623,0,0,7.7,48,0,5,27,83,2,27.78571429,1.389285714,1.389285714
1624,0,0,7.7,48,0,11,33,83,2,27.78571429,3.056428571,3.056428571
1625,0,0,7.7,48,0,10,25,83,3,27.78571429,2.778571429,2.778571429
1626,0,0,7.7,48,0,5,30,83,1,27.78571429,1.389285714,1.389285714
1627,0,0,7.6,48,0,13,27,83,2,27.78571429,3.612142857,3.612142857
1628,0,0,7.6,48,0,22,47,83,3,27.78571429,6.112857143,6.112857143
1629,0,0,7.8,48,0,17,84,83,3,27.78571429,4.723571429,4.723571429
1630,0,0,8,48,0,31,58,83,3,27.78571429,8.613571429,8.613571429
1631,0,0,8.1,48,0,10,58,78,1,27.78571429,2.778571429,2.778571429
1632,0,0,8.1,48,0,7,66,80,3,27.78571429,1.945,1.945
1633,0,0,8.1,48,0,9,57,80,4,27.78571429,2.500714286,2.500714286
1634,0,0,8.1,48,0,49,76,81,4,27.78571429,13.615,13.615
1635,0,0,8.1,48,0,15,59,81,2,27.78571429,4.167857143,4.167857143
1636,0,0,8.1,48,0,6,57,81,4,27.78571429,1.667142857,1.667142857
1637,0,0,8,48,0,17,62,81,3,27.78571429,4.723571429,4.723571429
1638,0,0,8,48,0,26,61,83,2,27.78571429,7.224285714,7.224285714
1639,0,0,8.1,48,0,27,68,83,3,27.78571429,7.502142857,7.502142857
1640,0,0,8.1,48,0,17,86,83,2,27.78571429,4.723571429,4.723571429
1641,0,0,8.1,48,0,8,85,83,4,27.78571429,2.222857143,2.222857143
1642,0,0,8.1,48,0,29,87,83,1,27.78571429,8.057857143,8.057857143
1643,0,0,8.1,48,0,10,84,83,4,27.78571429,2.778571429,2.778571429
1644,0,0,8.1,48,0,8,86,83,2,27.78571429,2.222857143,2.222857143
1645,0,0,8.1,48,0,14,87,83,3,27.78571429,3.89,3.89
1646,0,0,8.1,48,0,31,85,83,3,27.78571429,8.613571429,8.613571429
1647,0,0,8.1,48,0,21,84,83,1,27.78571429,5.835,5.835
1648,0,0,8.1,48,0,6,87,83,3,27.78571429,1.667142857,1.667142857
1649,0,0,8.1,48,0,13,86,83,2,27.78571429,3.612142857,3.612142857
1650,0,0,8.1,48,0,28,87,83,2,27.78571429,7.78,7.78
1651,0,0,8.1,48,0,7,84,83,4,27.78571429,1.945,1.945
1652,0,0,8.1,49,0,21,90,83,2,28,5.88,5.88
1653,0,0,8.1,48,0,16,84,83,3,27.78571429,4.445714286,4.445714286
1654,0,0,8.1,48,0,32,87,83,2,27.78571429,8.891428571,8.891428571
1655,0,0,8.1,48,0,12,82,83,3,27.78571429,3.334285714,3.334285714
1656,0,0,8.1,48,0,9,83,83,2,27.78571429,2.500714286,2.500714286
1657,0,0,8.1,48,0,16,87,83,2,27.78571429,4.445714286,4.445714286
1658,0,0,8.1,48,0,33,89,83,2,27.78571429,9.169285714,9.169285714
1659,0,0,8.1,48,0,9,82,83,2,27.78571429,2.500714286,2.500714286
1660,0,0,8.1,48,0,18,90,83,2,27.78571429,5.001428571,5.001428571
1661,0,0,8.1,48,0,17,84,83,3,27.78571429,4.723571429,4.723571429
1662,0,0,8.1,48,0,31,85,83,3,27.78571429,8.613571429,8.613571429
1663,0,0,8.1,48,0,37,86,83,2,27.78571429,10.28071429,10.28071429
1664,0,0,8.2,48,0,11,85,83,3,27.78571429,3.056428571,3.056428571
1665,0,0,8.1,48,0,9,90,83,2,27.78571429,2.500714286,2.500714286
1666,0,0,8.1,48,0,14,83,83,2,27.78571429,3.89,3.89
1667,0,0,8.1,48,0,17,87,83,1,27.78571429,4.723571429,4.723571429
1668,0,0,8.1,48,0,14,84,83,4,27.78571429,3.89,3.89
1669,0,0,8,48,0,12,82,83,2,27.78571429,3.334285714,3.334285714
1670,0,0,8,48,0,13,87,83,1,27.78571429,3.612142857,3.612142857
1671,0,0,8.1,48,0,34,88,83,4,27.78571429,9.447142857,9.447142857
1672,0,0,8.1,48,0,16,84,83,3,27.78571429,4.445714286,4.445714286
1673,0,0,8.1,48,0,12,83,83,3,27.78571429,3.334285714,3.334285714
1674,0,0,8.1,48,0,16,83,83,2,27.78571429,4.445714286,4.445714286
1675,0,0,8.1,48,0,40,82,83,3,27.78571429,11.11428571,11.11428571
1676,0,0,8.1,48,0,15,88,83,2,27.78571429,4.167857143,4.167857143
1677,0,0,8.1,48,0,19,83,83,2,27.78571429,5.279285714,5.279285714
1678,0,0,8.1,48,0,12,87,83,4,27.78571429,3.334285714,3.334285714
1679,0,0,8.1,48,0,36,85,83,2,27.78571429,10.00285714,10.00285714
1680,0,0,8.1,48,0,12,88,83,3,27.78571429,3.334285714,3.334285714
1681,0,0,8.1,48,0,8,89,83,3,27.78571429,2.222857143,2.222857143
1682,0,0,8.1,48,0,22,87,83,4,27.78571429,6.112857143,6.112857143
1683,0,0,8.1,48,0,29,86,83,2,27.78571429,8.057857143,8.057857143
1684,0,0,8.1,48,0,13,87,83,5,27.78571429,3.612142857,3.612142857
1685,0,0,8.1,48,0,14,85,83,3,27.78571429,3.89,3.89
1686,0,0,8.1,48,0,21,84,83,3,27.78571429,5.835,5.835
1687,0,0,8.1,48,0,26,84,83,3,27.78571429,7.224285714,7.224285714
1688,0,0,8.1,48,0,36,88,83,1,27.78571429,10.00285714,10.00285714
1689,0,0,8.1,49,0,5,85,83,2,28,1.4,1.4
1690,0,0,8.1,48,0,7,85,83,4,27.78571429,1.945,1.945
1691,0,0,8.1,48,0,31,88,83,3,27.78571429,8.613571429,8.613571429
1692,0,0,8.1,48,0,10,86,83,3,27.78571429,2.778571429,2.778571429
1693,0,0,8.1,49,0,17,80,83,2,28,4.76,4.76
1694,0,0,8.1,48,0,18,84,83,3,27.78571429,5.001428571,5.001428571
1695,0,0,8.1,48,0,21,90,83,3,27.78571429,5.835,5.835
1696,0,0,8.1,48,0,17,86,83,3,27.78571429,4.723571429,4.723571429
1697,0,0,8.1,48,0,13,86,83,3,27.78571429,3.612142857,3.612142857
1698,0,0,8.1,48,0,15,89,83,4,27.78571429,4.167857143,4.167857143
1699,0,0,8.1,48,0,33,86,83,4,27.78571429,9.169285714,9.169285714
1700,0,0,8.1,48,0,12,80,83,2,27.78571429,3.334285714,3.334285714
1701,0,0,8.1,48,0,19,84,83,2,27.78571429,5.279285714,5.279285714
1702,0,0,8.1,48,0,12,79,83,2,27.78571429,3.334285714,3.334285714
1703,0,0,8.1,48,0,22,85,83,3,27.78571429,6.112857143,6.112857143
1704,0,0,8.1,48,0,19,88,83,3,27.78571429,5.279285714,5.279285714
1705,0,0,8.1,48,0,13,85,83,3,27.78571429,3.612142857,3.612142857
1706,0,0,8.1,48,0,20,86,83,3,27.78571429,5.557142857,5.557142857
1707,0,0,8.1,48,0,10,81,83,2,27.78571429,2.778571429,2.778571429
1708,0,0,8.1,48,0,9,84,83,2,27.78571429,2.500714286,2.500714286
1709,0,0,8.1,48,0,17,86,83,2,27.78571429,4.723571429,4.723571429
1710,0,0,8.1,49,0,14,84,83,3,28,3.92,3.92
1711,0,0,8.1,48,0,12,82,83,1,27.78571429,3.334285714,3.334285714
1712,0,0,8.1,48,0,30,83,83,5,27.78571429,8.335714286,8.335714286
1713,0,0,8.1,48,0,20,88,83,2,27.78571429,5.557142857,5.557142857
1714,0,0,8.2,48,0,7,85,83,3,27.78571429,1.945,1.945
1715,0,0,8.1,49,0,13,53,83,2,28,3.64,3.64
1716,0,0,8,48,0,39,48,83,1,27.78571429,10.83642857,10.83642857
1717,0,0,7.9,48,0,7,29,83,1,27.78571429,1.945,1.945
1718,0,0,7.8,48,0,9,30,83,1,27.78571429,2.500714286,2.500714286
1719,0,0,7.7,48,0,8,25,83,4,27.78571429,2.222857143,2.222857143
1720,0,0,7.7,48,0,19,34,83,2,27.78571429,5.279285714,5.279285714
1721,0,0,7.7,48,0,6,28,83,2,27.78571429,1.667142857,1.667142857
1722,0,0,7.6,48,0,7,26,83,1,27.78571429,1.945,1.945
1723,0,0,7.6,48,0,12,29,83,2,27.78571429,3.334285714,3.334285714
1724,0,0,7.6,48,0,15,31,83,4,27.78571429,4.167857143,4.167857143
1725,0,0,7.8,48,0,16,80,83,3,27.78571429,4.445714286,4.445714286
1726,0,0,7.9,48,0,16,88,83,7,27.78571429,4.445714286,4.445714286
1727,0,0,8,48,0,11,61,78,3,27.78571429,3.056428571,3.056428571
1728,0,0,8.1,48,0,22,64,79,4,27.78571429,6.112857143,6.112857143
1729,0,0,8.1,48,0,15,64,80,2,27.78571429,4.167857143,4.167857143
1730,0,0,8.1,48,0,13,61,81,2,27.78571429,3.612142857,3.612142857
1731,0,0,8.1,49,0,12,62,81,3,28,3.36,3.36
1732,0,0,8,48,0,23,62,81,3,27.78571429,6.390714286,6.390714286
1733,0,0,8,48,0,11,59,81,3,27.78571429,3.056428571,3.056428571
1734,0,0,8,48,0,9,58,81,9,27.78571429,2.500714286,2.500714286
1735,0,0,8,48,0,18,60,83,2,27.78571429,5.001428571,5.001428571
1736,0,0,8,48,0,28,85,83,1,27.78571429,7.78,7.78
1737,0,0,8.1,48,0,19,89,83,3,27.78571429,5.279285714,5.279285714
1738,0,0,8.1,48,0,28,90,83,2,27.78571429,7.78,7.78
1739,0,0,8.1,48,0,13,85,83,3,27.78571429,3.612142857,3.612142857
1740,0,0,8.1,48,0,29,83,83,2,27.78571429,8.057857143,8.057857143
1741,0,0,8.1,48,0,13,86,83,2,27.78571429,3.612142857,3.612142857
1742,0,0,8.1,48,0,15,84,83,3,27.78571429,4.167857143,4.167857143
1743,0,0,8.1,48,0,14,87,83,2,27.78571429,3.89,3.89
1744,0,0,8.1,48,0,18,87,83,3,27.78571429,5.001428571,5.001428571
1745,0,0,8.1,48,0,17,85,83,2,27.78571429,4.723571429,4.723571429
1746,0,0,8.1,49,0,11,87,83,3,28,3.08,3.08
1747,0,0,8.1,48,0,16,87,83,2,27.78571429,4.445714286,4.445714286
1748,0,0,8.1,48,0,15,86,83,2,27.78571429,4.167857143,4.167857143
1749,0,0,8.1,48,0,9,85,83,5,27.78571429,2.500714286,2.500714286
1750,0,0,8.1,48,0,24,89,83,2,27.78571429,6.668571429,6.668571429
1751,0,0,8.1,48,0,19,85,83,4,27.78571429,5.279285714,5.279285714
1752,0,0,8.1,49,0,20,85,83,2,28,5.6,5.6
1753,0,0,8.1,48,0,24,85,83,3,27.78571429,6.668571429,6.668571429
1754,0,0,8.1,49,0,12,85,83,1,28,3.36,3.36
1755,0,0,8.1,48,0,13,87,83,2,27.78571429,3.612142857,3.612142857
1756,0,0,8.1,49,0,17,82,83,4,28,4.76,4.76
1757,0,0,8.1,48,0,43,91,83,2,27.78571429,11.94785714,11.94785714
1758,0,0,8.1,48,0,21,90,83,3,27.78571429,5.835,5.835
1759,0,0,8.1,48,0,12,87,83,2,27.78571429,3.334285714,3.334285714
1760,0,0,8.1,49,0,18,84,83,4,28,5.04,5.04
1761,0,0,8.1,48,0,27,89,83,2,27.78571429,7.502142857,7.502142857
1762,0,0,8.1,48,0,17,88,83,3,27.78571429,4.723571429,4.723571429
1763,0,0,8.1,49,0,12,89,83,2,28,3.36,3.36
1764,0,0,8.1,49,0,18,85,83,3,28,5.04,5.04
1765,0,0,8.1,48,0,26,84,83,3,27.78571429,7.224285714,7.224285714
1766,0,0,8.1,48,0,9,85,83,2,27.78571429,2.500714286,2.500714286
1767,0,0,8.1,48,0,18,85,83,3,27.78571429,5.001428571,5.001428571
1768,0,0,8.1,49,0,23,88,83,3,28,6.44,6.44
1769,0,0,8.1,48,0,31,86,83,3,27.78571429,8.613571429,8.613571429
1770,0,0,8.1,48,0,10,82,83,1,27.78571429,2.778571429,2.778571429
1771,0,0,8.1,48,0,19,86,83,4,27.78571429,5.279285714,5.279285714
1772,0,0,8.1,48,0,19,85,83,2,27.78571429,5.279285714,5.279285714
1773,0,0,8.1,48,0,24,86,83,2,27.78571429,6.668571429,6.668571429
1774,0,0,8.1,48,0,10,84,83,3,27.78571429,2.778571429,2.778571429
1775,0,0,8.1,48,0,20,82,83,1,27.78571429,5.557142857,5.557142857
1776,0,0,8.1,49,0,17,86,83,4,28,4.76,4.76
1777,0,0,8.1,48,0,32,85,83,2,27.78571429,8.891428571,8.891428571
1778,0,0,8.1,48,0,14,86,83,5,27.78571429,3.89,3.89
1779,0,0,8.1,48,0,20,85,83,2,27.78571429,5.557142857,5.557142857
1780,0,0,8.1,49,0,11,84,83,2,28,3.08,3.08
1781,0,0,8.1,48,0,27,82,83,3,27.78571429,7.502142857,7.502142857
1782,0,0,8.1,49,0,12,87,83,3,28,3.36,3.36
1783,0,0,8.1,48,0,17,84,83,3,27.78571429,4.723571429,4.723571429
1784,0,0,8.1,48,0,17,85,83,2,27.78571429,4.723571429,4.723571429
1785,0,0,8.1,48,0,15,84,83,2,27.78571429,4.167857143,4.167857143
1786,0,0,8.1,49,0,10,85,83,1,28,2.8,2.8
1787,0,0,8.1,49,0,32,86,83,2,28,8.96,8.96
1788,0,0,8.1,48,0,14,84,83,2,27.78571429,3.89,3.89
1789,0,0,8.1,48,0,13,84,83,2,27.78571429,3.612142857,3.612142857
1790,0,0,8.1,48,0,23,87,83,3,27.78571429,6.390714286,6.390714286
1791,0,0,8.1,48,0,22,90,83,2,27.78571429,6.112857143,6.112857143
1792,0,0,8.1,48,0,10,85,83,3,27.78571429,2.778571429,2.778571429
1793,0,0,8.1,49,0,16,86,83,2,28,4.48,4.48
1794,0,0,8.1,48,0,26,86,83,3,27.78571429,7.224285714,7.224285714
1795,0,0,8.1,48,0,10,88,83,2,27.78571429,2.778571429,2.778571429
1796,0,0,8.1,48,0,15,78,83,2,27.78571429,4.167857143,4.167857143
1797,0,0,8.1,48,0,32,92,83,4,27.78571429,8.891428571,8.891428571
1798,0,0,8.1,48,0,28,83,83,1,27.78571429,7.78,7.78
1799,0,0,8.1,48,0,4,87,83,2,27.78571429,1.111428571,1.111428571
1800,0,0,8.1,49,0,10,86,83,3,28,2.8,2.8
