Times,CPU Temperature (°C),CPU Usage (%),Adjusted CPU Power (W),CPU Energy (J),GPU Temperature (°C),GPU Usage (%),Adjusted GPU Power (W),GPU Energy (J),Total Energy (J)
696,45,1.61,115,1.85,56,21,110,23.1,24.95
697,45,1.61,115,1.85,55,22,110,24.2,26.05
698,45,1.61,115,1.85,56,22,110,24.2,26.05
699,45,1.61,115,1.85,56,22,110,24.2,26.05
700,45,1.61,115,1.85,56,22,110,24.2,26.05
701,45,1.61,115,1.85,57,15,110,16.5,18.35
702,45,1.61,115,1.85,56,21,110,23.1,24.95
703,45,1.61,115,1.85,62,31,110,34.1,35.95
704,45,1.61,115,1.85,56,0,110,0,1.85
705,45,1.61,115,1.85,55,0,110,0,1.85
706,45,1.61,115,1.85,55,0,110,0,1.85
707,45,1.61,115,1.85,61,7,110,7.7,9.55
708,45,1.61,115,1.85,56,0,110,0,1.85
709,45,1.61,115,1.85,56,0,110,0,1.85
710,45,1.61,115,1.85,56,57,110,62.7,64.55
711,45,1.61,115,1.85,57,41,110,45.1,46.95
712,45,1.61,115,1.85,57,16,110,17.6,19.45
713,45,1.61,115,1.85,57,0,110,0,1.85
714,45,1.61,115,1.85,56,7,110,7.7,9.55
715,45,1.61,115,1.85,56,25,110,27.5,29.35
716,45,1.61,115,1.85,57,6,110,6.6,8.45
717,45,1.61,115,1.85,56,0,110,0,1.85
718,45,1.61,115,1.85,56,0,110,0,1.85
719,45,1.61,115,1.85,58,63,110,69.3,71.15
720,45,1.61,115,1.85,56,0,110,0,1.85
721,45,1.61,115,1.85,55,0,110,0,1.85
722,45,1.61,115,1.85,62,90,110,99,100.85
723,45,1.61,115,1.85,56,0,110,0,1.85
724,45,1.61,115,1.85,56,0,110,0,1.85
725,45,1.61,115,1.85,56,0,110,0,1.85
726,45,1.61,115,1.85,56,3,110,3.3,5.15
727,45,1.61,115,1.85,56,0,110,0,1.85
728,45,1.61,115,1.85,55,15,110,16.5,18.35
729,45,1.61,115,1.85,56,7,110,7.7,9.55
730,45,1.61,115,1.85,57,56,110,61.6,63.45
731,45,1.61,115,1.85,56,0,110,0,1.85
732,45,1.61,115,1.85,56,0,110,0,1.85
733,45,1.61,115,1.85,56,57,110,62.7,64.55
734,45,1.61,115,1.85,61,20,110,22,23.85
735,45,1.61,115,1.85,61,40,110,44,45.85
736,45,1.61,115,1.85,56,0,110,0,1.85
737,45,1.61,115,1.85,55,0,110,0,1.85
738,45,1.61,115,1.85,59,10,110,11,12.85
739,45,1.61,115,1.85,57,63,110,69.3,71.15
740,45,1.61,115,1.85,62,96,110,105.6,107.45
741,45,1.61,115,1.85,60,21,110,23.1,24.95
742,45,1.61,115,1.85,57,22,110,24.2,26.05
743,45,1.61,115,1.85,58,25,110,27.5,29.35
744,45,1.61,115,1.85,57,22,110,24.2,26.05
745,45,1.61,115,1.85,58,22,110,24.2,26.05
746,45,1.61,115,1.85,57,22,110,24.2,26.05
747,45,1.61,115,1.85,58,15,110,16.5,18.35
748,45,1.61,115,1.85,58,22,110,24.2,26.05
749,45,1.61,115,1.85,59,22,110,24.2,26.05
750,45,1.61,115,1.85,57,22,110,24.2,26.05
751,45,1.61,115,1.85,57,22,110,24.2,26.05
752,45,1.61,115,1.85,58,20,110,22,23.85
753,45,1.61,115,1.85,57,22,110,24.2,26.05
754,45,1.61,115,1.85,59,26,110,28.6,30.45
755,45,1.61,115,1.85,58,22,110,24.2,26.05
756,45,1.61,115,1.85,58,23,110,25.3,27.15
757,45,1.61,115,1.85,58,22,110,24.2,26.05
758,45,1.61,115,1.85,59,22,110,24.2,26.05
759,45,1.61,115,1.85,58,22,110,24.2,26.05
760,45,1.61,115,1.85,60,23,110,25.3,27.15
761,45,1.61,115,1.85,59,22,110,24.2,26.05
762,45,1.61,115,1.85,59,25,110,27.5,29.35
763,45,1.61,115,1.85,58,22,110,24.2,26.05
764,45,1.61,115,1.85,58,20,110,22,23.85
765,45,1.61,115,1.85,58,22,110,24.2,26.05
766,45,1.61,115,1.85,59,22,110,24.2,26.05
767,45,1.61,115,1.85,58,22,110,24.2,26.05
768,45,1.61,115,1.85,58,22,110,24.2,26.05
769,45,1.61,115,1.85,59,20,110,22,23.85
770,45,1.61,115,1.85,60,22,110,24.2,26.05
771,45,1.61,115,1.85,58,22,110,24.2,26.05
772,45,1.61,115,1.85,59,22,110,24.2,26.05
773,45,1.61,115,1.85,59,15,110,16.5,18.35
774,45,1.61,115,1.85,60,22,110,24.2,26.05
775,45,1.61,115,1.85,59,22,110,24.2,26.05
776,45,1.61,115,1.85,59,22,110,24.2,26.05
777,45,1.61,115,1.85,60,21,110,23.1,24.95
778,45,1.61,115,1.85,59,22,110,24.2,26.05
779,45,1.61,115,1.85,60,19,110,20.9,22.75
780,45,1.61,115,1.85,60,22,110,24.2,26.05
781,45,1.61,115,1.85,59,0,110,0,1.85
782,45,1.61,115,1.85,59,0,110,0,1.85
783,45,1.61,115,1.85,58,0,110,0,1.85
784,45,1.61,115,1.85,58,2,110,2.2,4.05
785,45,1.61,115,1.85,64,54,110,59.4,61.25
786,45,1.61,115,1.85,59,0,110,0,1.85
787,45,1.61,115,1.85,58,0,110,0,1.85
788,45,1.61,115,1.85,63,8,110,8.8,10.65
789,45,1.61,115,1.85,59,0,110,0,1.85
790,45,1.61,115,1.85,60,11,110,12.1,13.95
791,45,1.61,115,1.85,60,58,110,63.8,65.65
792,45,1.61,115,1.85,59,0,110,0,1.85
793,45,1.61,115,1.85,59,0,110,0,1.85
794,45,1.61,115,1.85,59,0,110,0,1.85
795,45,1.61,115,1.85,59,0,110,0,1.85
796,45,1.61,115,1.85,59,0,110,0,1.85
797,45,1.61,115,1.85,59,3,110,3.3,5.15
798,45,1.61,115,1.85,59,0,110,0,1.85
799,45,1.61,115,1.85,58,0,110,0,1.85
800,45,1.61,115,1.85,67,91,110,100.1,101.95
801,45,1.61,115,1.85,59,0,110,0,1.85
802,45,1.61,115,1.85,58,0,110,0,1.85
803,45,1.61,115,1.85,58,12,110,13.2,15.05
804,45,1.61,115,1.85,58,0,110,0,1.85
805,45,1.61,115,1.85,58,0,110,0,1.85
806,45,1.61,115,1.85,59,43,110,47.3,49.15
807,45,1.61,115,1.85,62,20,110,22,23.85
808,45,1.61,115,1.85,59,0,110,0,1.85
809,45,1.61,115,1.85,59,0,110,0,1.85
810,45,1.61,115,1.85,58,0,110,0,1.85
811,45,1.61,115,1.85,58,44,110,48.4,50.25
812,45,1.61,115,1.85,58,20,110,22,23.85
813,45,1.61,115,1.85,63,20,110,22,23.85
814,45,1.61,115,1.85,58,0,110,0,1.85
815,45,1.61,115,1.85,58,0,110,0,1.85
816,45,1.61,115,1.85,58,0,110,0,1.85
817,45,1.61,115,1.85,60,39,110,42.9,44.75
818,45,1.61,115,1.85,65,99,110,108.9,110.75
819,45,1.61,115,1.85,60,21,110,23.1,24.95
820,45,1.61,115,1.85,61,24,110,26.4,28.25
821,45,1.61,115,1.85,60,19,110,20.9,22.75
822,45,1.61,115,1.85,60,23,110,25.3,27.15
823,45,1.61,115,1.85,59,22,110,24.2,26.05
824,45,1.61,115,1.85,60,22,110,24.2,26.05
825,45,1.61,115,1.85,60,22,110,24.2,26.05
826,45,1.61,115,1.85,59,22,110,24.2,26.05
827,45,1.61,115,1.85,59,22,110,24.2,26.05
828,45,1.61,115,1.85,60,22,110,24.2,26.05
829,45,1.61,115,1.85,60,22,110,24.2,26.05
830,45,1.61,115,1.85,60,22,110,24.2,26.05
831,45,1.61,115,1.85,59,22,110,24.2,26.05
832,45,1.61,115,1.85,60,22,110,24.2,26.05
833,45,1.61,115,1.85,61,22,110,24.2,26.05
834,45,1.61,115,1.85,60,22,110,24.2,26.05
835,45,1.61,115,1.85,61,22,110,24.2,26.05
836,45,1.61,115,1.85,59,31,110,34.1,35.95
837,45,1.61,115,1.85,59,0,110,0,1.85
838,45,1.61,115,1.85,59,0,110,0,1.85
839,45,1.61,115,1.85,59,28,110,30.8,32.65
840,45,1.61,115,1.85,61,57,110,62.7,64.55
841,45,1.61,115,1.85,59,0,110,0,1.85
842,45,1.61,115,1.85,59,0,110,0,1.85
843,45,1.61,115,1.85,67,90,110,99,100.85
844,45,1.61,115,1.85,66,50,110,55,56.85
845,45,1.61,115,1.85,62,59,110,64.9,66.75
846,45,1.61,115,1.85,60,0,110,0,1.85
847,45,1.61,115,1.85,60,47,110,51.7,53.55
848,45,1.61,115,1.85,65,39,110,42.9,44.75
849,45,1.61,115,1.85,59,0,110,0,1.85
850,45,1.61,115,1.85,59,0,110,0,1.85
851,45,1.61,115,1.85,59,52,110,57.2,59.05
852,45,1.61,115,1.85,59,0,110,0,1.85
853,45,1.61,115,1.85,59,0,110,0,1.85
854,45,1.61,115,1.85,59,0,110,0,1.85
855,45,1.61,115,1.85,60,9,110,9.9,11.75
856,45,1.61,115,1.85,59,0,110,0,1.85
857,45,1.61,115,1.85,58,0,110,0,1.85
858,45,1.61,115,1.85,59,4,110,4.4,6.25
859,45,1.61,115,1.85,59,0,110,0,1.85
860,45,1.61,115,1.85,58,0,110,0,1.85
861,45,1.61,115,1.85,58,0,110,0,1.85
862,45,1.61,115,1.85,64,85,110,93.5,95.35
863,45,1.61,115,1.85,59,0,110,0,1.85
864,45,1.61,115,1.85,59,0,110,0,1.85
865,45,1.61,115,1.85,59,0,110,0,1.85
866,45,1.61,115,1.85,58,35,110,38.5,40.35
867,45,1.61,115,1.85,66,45,110,49.5,51.35
868,45,1.61,115,1.85,61,68,110,74.8,76.65
869,45,1.61,115,1.85,59,0,110,0,1.85
870,45,1.61,115,1.85,58,0,110,0,1.85
871,45,1.61,115,1.85,65,81,110,89.1,90.95
872,45,1.61,115,1.85,59,0,110,0,1.85
873,45,1.61,115,1.85,67,96,110,105.6,107.45
874,45,1.61,115,1.85,61,22,110,24.2,26.05
875,45,1.61,115,1.85,60,22,110,24.2,26.05
876,45,1.61,115,1.85,60,22,110,24.2,26.05
877,45,1.61,115,1.85,60,24,110,26.4,28.25
878,45,1.61,115,1.85,59,22,110,24.2,26.05
879,45,1.61,115,1.85,59,29,110,31.9,33.75
880,45,1.61,115,1.85,60,22,110,24.2,26.05
881,45,1.61,115,1.85,61,22,110,24.2,26.05
882,45,1.61,115,1.85,60,22,110,24.2,26.05
883,45,1.61,115,1.85,61,25,110,27.5,29.35
884,45,1.61,115,1.85,60,15,110,16.5,18.35
885,45,1.61,115,1.85,61,23,110,25.3,27.15
886,45,1.61,115,1.85,60,22,110,24.2,26.05
887,45,1.61,115,1.85,60,23,110,25.3,27.15
888,45,1.61,115,1.86,61,22,110,24.2,26.06
889,45,1.61,115,1.86,60,23,110,25.3,27.16
890,45,1.61,115,1.86,60,15,110,16.5,18.36
891,45,1.61,115,1.86,60,22,110,24.2,26.06
892,45,1.61,115,1.86,61,22,110,24.2,26.06
893,45,1.61,115,1.86,62,15,110,16.5,18.36
894,45,1.61,115,1.86,60,22,110,24.2,26.06
895,45,1.61,115,1.86,60,22,110,24.2,26.06
896,45,1.61,115,1.86,61,22,110,24.2,26.06
897,45,1.61,115,1.86,60,22,110,24.2,26.06
898,45,1.61,115,1.86,60,22,110,24.2,26.06
899,45,1.61,115,1.86,61,15,110,16.5,18.36
900,45,1.61,115,1.86,62,20,110,22,23.86
901,45,1.61,115,1.86,61,22,110,24.2,26.06
902,45,1.61,115,1.86,61,22,110,24.2,26.06
903,45,1.61,115,1.86,61,24,110,26.4,28.26
904,45,1.61,115,1.86,61,24,110,26.4,28.26
905,45,1.61,115,1.86,61,22,110,24.2,26.06
906,45,1.61,115,1.86,61,22,110,24.2,26.06
907,45,1.61,115,1.86,61,0,110,0,1.86
908,45,1.61,115,1.86,60,0,110,0,1.86
909,45,1.61,115,1.86,60,0,110,0,1.86
910,45,1.61,115,1.86,60,47,110,51.7,53.56
911,45,1.61,115,1.86,61,14,110,15.4,17.26
912,45,1.61,115,1.86,60,0,110,0,1.86
913,45,1.61,115,1.86,60,0,110,0,1.86
914,45,1.61,115,1.86,67,91,110,100.1,101.96
915,45,1.61,115,1.86,68,87,110,95.7,97.56
916,45,1.61,115,1.86,61,39,110,42.9,44.76
917,45,1.61,115,1.86,61,0,110,0,1.86
918,45,1.61,115,1.86,61,54,110,59.4,61.26
919,45,1.61,115,1.86,66,61,110,67.1,68.96
920,45,1.61,115,1.86,61,0,110,0,1.86
921,45,1.61,115,1.86,60,0,110,0,1.86
922,45,1.61,115,1.86,64,48,110,52.8,54.66
923,45,1.61,115,1.86,60,0,110,0,1.86
924,45,1.61,115,1.86,60,0,110,0,1.86
925,45,1.61,115,1.86,60,0,110,0,1.86
926,45,1.61,115,1.86,61,0,110,0,1.86
927,45,1.61,115,1.86,60,0,110,0,1.86
928,45,1.61,115,1.86,60,0,110,0,1.86
929,45,1.61,115,1.86,60,24,110,26.4,28.26
930,45,1.61,115,1.86,60,0,110,0,1.86
931,45,1.61,115,1.86,59,0,110,0,1.86
932,45,1.61,115,1.86,63,16,110,17.6,19.46
933,45,1.61,115,1.86,67,88,110,96.8,98.66
934,45,1.61,115,1.86,64,18,110,19.8,21.66
935,45,1.61,115,1.86,60,0,110,0,1.86
936,45,1.61,115,1.86,60,0,110,0,1.86
937,45,1.61,115,1.86,60,11,110,12.1,13.96
938,45,1.61,115,1.86,65,76,110,83.6,85.46
939,45,1.61,115,1.86,61,52,110,57.2,59.06
940,45,1.61,115,1.86,60,0,110,0,1.86
941,45,1.61,115,1.86,59,0,110,0,1.86
942,45,1.61,115,1.86,67,81,110,89.1,90.96
943,45,1.61,115,1.86,62,0,110,0,1.86
944,45,1.61,115,1.86,64,74,110,81.4,83.26
945,45,1.61,115,1.86,62,27,110,29.7,31.56
946,45,1.62,115,1.86,61,22,110,24.2,26.06
947,45,1.62,115,1.86,61,22,110,24.2,26.06
948,45,1.62,115,1.86,60,24,110,26.4,28.26
949,45,1.62,115,1.86,61,22,110,24.2,26.06
950,45,1.62,115,1.86,61,14,110,15.4,17.26
951,45,1.62,115,1.86,61,22,110,24.2,26.06
952,45,1.62,115,1.86,62,22,110,24.2,26.06
953,45,1.62,115,1.86,60,14,110,15.4,17.26
954,45,1.62,115,1.86,62,22,110,24.2,26.06
955,45,1.62,115,1.86,61,24,110,26.4,28.26
956,45,1.62,115,1.86,62,22,110,24.2,26.06
957,45,1.62,115,1.86,62,24,110,26.4,28.26
958,45,1.62,115,1.86,62,19,110,20.9,22.76
959,45,1.62,115,1.86,62,22,110,24.2,26.06
960,45,1.62,115,1.86,61,22,110,24.2,26.06
961,45,1.62,115,1.86,61,17,110,18.7,20.56
962,45,1.62,115,1.86,61,22,110,24.2,26.06
963,45,1.62,115,1.86,62,19,110,20.9,22.76
964,45,1.62,115,1.86,61,22,110,24.2,26.06
965,45,1.62,115,1.86,61,26,110,28.6,30.46
966,45,1.62,115,1.86,61,22,110,24.2,26.06
967,45,1.62,115,1.86,61,22,110,24.2,26.06
968,45,1.62,115,1.86,61,22,110,24.2,26.06
969,45,1.62,115,1.86,62,22,110,24.2,26.06
970,45,1.62,115,1.86,63,22,110,24.2,26.06
971,45,1.62,115,1.86,61,21,110,23.1,24.96
972,45,1.62,115,1.86,61,22,110,24.2,26.06
973,45,1.62,115,1.86,63,22,110,24.2,26.06
974,45,1.62,115,1.86,62,21,110,23.1,24.96
975,45,1.62,115,1.86,61,0,110,0,1.86
976,45,1.62,115,1.86,61,0,110,0,1.86
977,45,1.62,115,1.86,61,0,110,0,1.86
978,45,1.62,115,1.86,61,61,110,67.1,68.96
979,45,1.62,115,1.86,62,50,110,55,56.86
980,45,1.62,115,1.86,61,0,110,0,1.86
981,45,1.62,115,1.86,61,0,110,0,1.86
982,45,1.62,115,1.86,68,85,110,93.5,95.36
983,45,1.62,115,1.86,69,89,110,97.9,99.76
984,45,1.62,115,1.86,63,48,110,52.8,54.66
985,45,1.62,115,1.86,61,0,110,0,1.86
986,45,1.62,115,1.86,62,36,110,39.6,41.46
987,45,1.62,115,1.86,67,24,110,26.4,28.26
988,45,1.62,115,1.86,61,0,110,0,1.86
989,45,1.62,115,1.86,61,0,110,0,1.86
990,45,1.62,115,1.86,64,0,110,0,1.86
991,45,1.62,115,1.86,61,0,110,0,1.86
992,45,1.62,115,1.86,61,0,110,0,1.86
993,45,1.62,115,1.86,61,57,110,62.7,64.56
994,45,1.62,115,1.86,61,35,110,38.5,40.36
995,45,1.62,115,1.86,61,0,110,0,1.86
996,45,1.62,115,1.86,60,0,110,0,1.86
997,45,1.62,115,1.86,61,24,110,26.4,28.26
998,45,1.62,115,1.86,60,0,110,0,1.86
999,45,1.62,115,1.86,60,0,110,0,1.86
1000,45,1.62,115,1.86,60,41,110,45.1,46.96
1001,45,1.62,115,1.86,65,90,110,99,100.86
1002,45,1.62,115,1.86,61,0,110,0,1.86
1003,45,1.62,115,1.86,61,0,110,0,1.86
1004,45,1.62,115,1.86,60,0,110,0,1.86
1005,45,1.62,115,1.86,60,48,110,52.8,54.66
1006,45,1.62,115,1.86,67,79,110,86.9,88.76
1007,45,1.62,115,1.86,62,79,110,86.9,88.76
1008,45,1.62,115,1.86,60,0,110,0,1.86
1009,45,1.62,115,1.86,60,0,110,0,1.86
1010,45,1.62,115,1.86,65,75,110,82.5,84.36
1011,45,1.62,115,1.86,61,0,110,0,1.86
1012,45,1.62,115,1.86,70,99,110,108.9,110.76
1013,45,1.62,115,1.86,63,21,110,23.1,24.96
1014,45,1.62,115,1.86,61,22,110,24.2,26.06
1015,45,1.62,115,1.86,61,22,110,24.2,26.06
1016,45,1.62,115,1.86,62,24,110,26.4,28.26
1017,45,1.62,115,1.86,61,22,110,24.2,26.06
1018,45,1.62,115,1.86,62,22,110,24.2,26.06
1019,45,1.62,115,1.86,61,22,110,24.2,26.06
1020,45,1.62,115,1.86,61,22,110,24.2,26.06
1021,45,1.62,115,1.86,62,22,110,24.2,26.06
1022,45,1.62,115,1.86,61,22,110,24.2,26.06
1023,45,1.62,115,1.86,62,22,110,24.2,26.06
1024,45,1.62,115,1.86,61,22,110,24.2,26.06
1025,45,1.62,115,1.86,63,22,110,24.2,26.06
1026,45,1.62,115,1.86,61,22,110,24.2,26.06
1027,45,1.62,115,1.86,61,17,110,18.7,20.56
1028,45,1.62,115,1.86,61,22,110,24.2,26.06
1029,45,1.62,115,1.86,63,22,110,24.2,26.06
1030,45,1.62,115,1.86,61,22,110,24.2,26.06
1031,45,1.62,115,1.86,61,22,110,24.2,26.06
1032,45,1.62,115,1.86,62,22,110,24.2,26.06
1033,45,1.62,115,1.86,64,22,110,24.2,26.06
1034,45,1.62,115,1.86,62,22,110,24.2,26.06
1035,45,1.62,115,1.86,62,22,110,24.2,26.06
1036,45,1.62,115,1.86,62,22,110,24.2,26.06
1037,45,1.62,115,1.86,62,22,110,24.2,26.06
1038,45,1.62,115,1.86,62,15,110,16.5,18.36
1039,45,1.62,115,1.86,62,22,110,24.2,26.06
1040,45,1.62,115,1.86,63,22,110,24.2,26.06
1041,45,1.62,115,1.86,62,16,110,17.6,19.46
1042,45,1.62,115,1.86,63,22,110,24.2,26.06
1043,45,1.62,115,1.86,62,22,110,24.2,26.06
1044,45,1.62,115,1.86,63,15,110,16.5,18.36
1045,45,1.62,115,1.86,63,22,110,24.2,26.06
1046,45,1.62,115,1.86,63,22,110,24.2,26.06
1047,45,1.62,115,1.86,61,0,110,0,1.86
1048,45,1.62,115,1.86,61,0,110,0,1.86
1049,45,1.62,115,1.86,61,0,110,0,1.86
1050,45,1.62,115,1.86,61,26,110,28.6,30.46
1051,45,1.62,115,1.86,61,3,110,3.3,5.16
1052,45,1.62,115,1.86,61,0,110,0,1.86
1053,45,1.62,115,1.86,60,0,110,0,1.86
1054,45,1.62,115,1.86,68,81,110,89.1,90.96
1055,45,1.62,115,1.86,68,90,110,99,100.86
1056,45,1.62,115,1.86,61,0,110,0,1.86
1057,45,1.62,115,1.86,61,24,110,26.4,28.26
1058,45,1.62,115,1.86,60,0,110,0,1.86
1059,45,1.62,115,1.86,68,44,110,48.4,50.26
1060,45,1.62,115,1.86,60,0,110,0,1.86
1061,45,1.62,115,1.86,59,0,110,0,1.86
1062,45,1.62,115,1.86,63,0,110,0,1.86
1063,45,1.62,115,1.86,59,0,110,0,1.86
1064,45,1.62,115,1.86,58,0,110,0,1.86
1065,45,1.62,115,1.86,58,57,110,62.7,64.56
1066,45,1.62,115,1.86,58,1,110,1.1,2.96
1067,45,1.62,115,1.86,57,0,110,0,1.86
1068,45,1.62,115,1.86,57,0,110,0,1.86
1069,45,1.62,115,1.86,57,24,110,26.4,28.26
1070,45,1.62,115,1.86,56,0,110,0,1.86
1071,45,1.62,115,1.86,56,0,110,0,1.86
1072,45,1.62,115,1.86,60,24,110,26.4,28.26
1073,45,1.62,115,1.86,63,91,110,100.1,101.96
1074,45,1.62,115,1.86,60,23,110,25.3,27.16
1075,45,1.62,115,1.86,56,0,110,0,1.86
1076,45,1.62,115,1.86,55,0,110,0,1.86
1077,45,1.62,115,1.86,55,0,110,0,1.86
1078,45,1.62,115,1.86,61,66,110,72.6,74.46
1079,45,1.62,115,1.86,56,39,110,42.9,44.76
1080,45,1.62,115,1.86,54,0,110,0,1.86
1081,45,1.62,115,1.86,54,0,110,0,1.86
1082,45,1.62,115,1.86,60,81,110,89.1,90.96
1083,45,1.62,115,1.86,55,0,110,0,1.86
1084,45,1.62,115,1.86,59,66,110,72.6,74.46
1085,45,1.62,115,1.86,58,27,110,29.7,31.56
1086,45,1.62,115,1.86,56,22,110,24.2,26.06
1087,45,1.62,115,1.86,55,22,110,24.2,26.06
1088,45,1.62,115,1.86,55,22,110,24.2,26.06
1089,45,1.62,115,1.86,55,22,110,24.2,26.06
1090,45,1.62,115,1.86,55,14,110,15.4,17.26
1091,45,1.62,115,1.86,55,22,110,24.2,26.06
1092,45,1.62,115,1.86,56,22,110,24.2,26.06
1093,45,1.62,115,1.86,55,22,110,24.2,26.06
1094,45,1.62,115,1.86,55,22,110,24.2,26.06
1095,45,1.62,115,1.86,55,24,110,26.4,28.26
1096,45,1.62,115,1.86,56,22,110,24.2,26.06
1097,45,1.62,115,1.86,56,22,110,24.2,26.06
1098,45,1.62,115,1.86,55,22,110,24.2,26.06
1099,45,1.62,115,1.86,55,17,110,18.7,20.56
1100,45,1.62,115,1.86,55,23,110,25.3,27.16
1101,45,1.62,115,1.86,55,22,110,24.2,26.06
1102,45,1.62,115,1.86,57,22,110,24.2,26.06
1103,45,1.62,115,1.86,57,22,110,24.2,26.06
1104,45,1.62,115,1.86,55,22,110,24.2,26.06
1105,45,1.62,115,1.86,56,22,110,24.2,26.06
1106,45,1.62,115,1.86,55,22,110,24.2,26.06
1107,45,1.62,115,1.87,55,22,110,24.2,26.07
1108,45,1.62,115,1.87,56,22,110,24.2,26.07
1109,45,1.62,115,1.87,57,22,110,24.2,26.07
1110,45,1.62,115,1.87,55,22,110,24.2,26.07
1111,45,1.62,115,1.87,55,22,110,24.2,26.07
1112,45,1.62,115,1.87,56,22,110,24.2,26.07
1113,45,1.62,115,1.87,56,22,110,24.2,26.07
1114,45,1.62,115,1.87,56,22,110,24.2,26.07
1115,45,1.62,115,1.87,56,22,110,24.2,26.07
1116,45,1.62,115,1.87,56,22,110,24.2,26.07
1117,45,1.62,115,1.87,55,22,110,24.2,26.07
1118,45,1.62,115,1.87,57,22,110,24.2,26.07
1119,45,1.62,115,1.87,60,22,110,24.2,26.07
1120,45,1.62,115,1.87,55,0,110,0,1.87
1121,45,1.62,115,1.87,54,0,110,0,1.87
1122,45,1.62,115,1.87,54,0,110,0,1.87
1123,45,1.62,115,1.87,54,8,110,8.8,10.67
1124,45,1.62,115,1.87,55,0,110,0,1.87
1125,45,1.62,115,1.87,54,0,110,0,1.87
1126,45,1.62,115,1.87,55,0,110,0,1.87
1127,45,1.62,115,1.87,55,14,110,15.4,17.27
1128,45,1.62,115,1.87,57,70,110,77,78.87
1129,45,1.62,115,1.87,55,0,110,0,1.87
1130,45,1.62,115,1.87,54,7,110,7.7,9.57
1131,45,1.62,115,1.87,55,10,110,11,12.87
1132,45,1.62,115,1.87,55,59,110,64.9,66.77
1133,45,1.62,115,1.87,54,0,110,0,1.87
1134,45,1.62,115,1.87,54,0,110,0,1.87
1135,45,1.62,115,1.87,61,87,110,95.7,97.57
1136,45,1.62,115,1.87,54,0,110,0,1.87
1137,45,1.62,115,1.87,53,0,110,0,1.87
1138,45,1.62,115,1.87,59,36,110,39.6,41.47
1139,45,1.62,115,1.87,54,0,110,0,1.87
1140,45,1.62,115,1.87,53,0,110,0,1.87
1141,45,1.62,115,1.87,53,56,110,61.6,63.47
1142,45,1.62,115,1.87,54,5,110,5.5,7.37
1143,45,1.62,115,1.87,53,0,110,0,1.87
1144,45,1.62,115,1.87,53,0,110,0,1.87
1145,45,1.62,115,1.87,53,0,110,0,1.87
1146,45,1.62,115,1.87,61,88,110,96.8,98.67
1147,45,1.62,115,1.87,54,62,110,68.2,70.07
1148,45,1.62,115,1.87,53,0,110,0,1.87
1149,45,1.62,115,1.87,53,0,110,0,1.87
1150,45,1.62,115,1.87,53,22,110,24.2,26.07
1151,45,1.62,115,1.87,53,3,110,3.3,5.17
1152,45,1.62,115,1.87,53,0,110,0,1.87
1153,45,1.62,115,1.87,53,0,110,0,1.87
1154,45,1.62,115,1.87,53,21,110,23.1,24.97
1155,45,1.62,115,1.87,61,77,110,84.7,86.57
1156,45,1.62,115,1.87,59,96,110,105.6,107.47
1157,45,1.62,115,1.87,56,21,110,23.1,24.97
1158,45,1.62,115,1.87,55,21,110,23.1,24.97
1159,45,1.62,115,1.87,55,22,110,24.2,26.07
1160,45,1.62,115,1.87,54,22,110,24.2,26.07
1161,45,1.62,115,1.87,53,22,110,24.2,26.07
1162,45,1.62,115,1.87,55,22,110,24.2,26.07
1163,45,1.62,115,1.87,54,22,110,24.2,26.07
1164,45,1.62,115,1.87,53,15,110,16.5,18.37
1165,45,1.62,115,1.87,53,22,110,24.2,26.07
1166,45,1.62,115,1.87,53,22,110,24.2,26.07
1167,45,1.62,115,1.87,55,22,110,24.2,26.07
1168,45,1.62,115,1.87,53,22,110,24.2,26.07
1169,45,1.62,115,1.87,55,22,110,24.2,26.07
1170,45,1.62,115,1.87,53,22,110,24.2,26.07
1171,45,1.62,115,1.87,53,22,110,24.2,26.07
1172,45,1.62,115,1.87,53,22,110,24.2,26.07
1173,45,1.62,115,1.87,55,22,110,24.2,26.07
1174,45,1.62,115,1.87,54,22,110,24.2,26.07
1175,45,1.62,115,1.87,54,22,110,24.2,26.07
1176,45,1.62,115,1.87,53,22,110,24.2,26.07
1177,45,1.62,115,1.87,54,22,110,24.2,26.07
1178,45,1.62,115,1.87,54,23,110,25.3,27.17
1179,45,1.62,115,1.87,54,22,110,24.2,26.07
1180,45,1.62,115,1.87,54,22,110,24.2,26.07
1181,45,1.62,115,1.87,54,22,110,24.2,26.07
1182,45,1.62,115,1.87,55,57,110,62.7,64.57
1183,45,1.62,115,1.87,53,0,110,0,1.87
1184,45,1.62,115,1.87,53,0,110,0,1.87
1185,45,1.62,115,1.87,53,0,110,0,1.87
1186,45,1.62,115,1.87,57,40,110,44,45.87
1187,45,1.62,115,1.87,53,0,110,0,1.87
1188,45,1.62,115,1.87,53,0,110,0,1.87
1189,45,1.62,115,1.87,52,20,110,22,23.87
1190,45,1.62,115,1.87,53,0,110,0,1.87
1191,45,1.62,115,1.87,54,34,110,37.4,39.27
1192,45,1.62,115,1.87,53,0,110,0,1.87
1193,45,1.62,115,1.87,53,0,110,0,1.87
1194,45,1.62,115,1.87,53,24,110,26.4,28.27
1195,45,1.63,115,1.87,53,20,110,22,23.87
1196,45,1.63,115,1.87,53,0,110,0,1.87
1197,45,1.63,115,1.87,52,0,110,0,1.87
