Times,CPU Temperature (°C),CPU Usage (%),Adjusted CPU Power (W),CPU Energy (J),GPU Temperature (°C),GPU Usage (%),Adjusted GPU Power (W),GPU Energy (J),Total Energy (J)
915,45,1.52,115,1.75,68,94,110,103.4,105.15
916,45,1.52,115,1.75,69,93,110,102.3,104.05
917,45,1.52,115,1.75,69,93,110,102.3,104.05
918,45,1.52,115,1.75,61,0,110,0,1.75
919,45,1.52,115,1.75,60,0,110,0,1.75
920,45,1.52,115,1.75,62,4,110,4.4,6.15
921,45,1.52,115,1.75,65,54,110,59.4,61.15
922,45,1.52,115,1.75,61,73,110,80.3,82.05
923,45,1.52,115,1.75,65,62,110,68.2,69.95
924,45,1.52,115,1.75,61,37,110,40.7,42.45
925,45,1.52,115,1.75,61,54,110,59.4,61.15
926,45,1.52,115,1.75,61,51,110,56.1,57.85
927,45,1.52,115,1.75,61,45,110,49.5,51.25
928,45,1.52,115,1.75,61,69,110,75.9,77.65
929,45,1.52,115,1.75,67,94,110,103.4,105.15
930,45,1.52,115,1.75,68,93,110,102.3,104.05
931,45,1.52,115,1.75,68,94,110,103.4,105.15
932,45,1.52,115,1.75,68,94,110,103.4,105.15
933,45,1.52,115,1.75,69,93,110,102.3,104.05
934,45,1.52,115,1.75,69,93,110,102.3,104.05
935,45,1.52,115,1.75,61,0,110,0,1.75
936,45,1.52,115,1.75,60,0,110,0,1.75
937,45,1.52,115,1.75,63,20,110,22,23.75
938,45,1.52,115,1.75,64,34,110,37.4,39.15
939,45,1.52,115,1.75,65,43,110,47.3,49.05
940,45,1.52,115,1.75,65,71,110,78.1,79.85
941,45,1.52,115,1.75,64,10,110,11,12.75
942,45,1.52,115,1.75,65,40,110,44,45.75
943,45,1.52,115,1.75,61,33,110,36.3,38.05
944,45,1.52,115,1.75,61,67,110,73.7,75.45
945,45,1.52,115,1.75,60,19,110,20.9,22.65
946,45,1.52,115,1.75,67,93,110,102.3,104.05
947,45,1.52,115,1.75,68,94,110,103.4,105.15
948,45,1.52,115,1.75,68,93,110,102.3,104.05
949,45,1.52,115,1.75,69,94,110,103.4,105.15
950,45,1.52,115,1.75,69,93,110,102.3,104.05
951,45,1.52,115,1.75,69,94,110,103.4,105.15
952,45,1.52,115,1.75,69,93,110,102.3,104.05
953,45,1.52,115,1.75,69,94,110,103.4,105.15
954,45,1.52,115,1.75,62,0,110,0,1.75
955,45,1.52,115,1.75,61,0,110,0,1.75
956,45,1.52,115,1.75,60,17,110,18.7,20.45
957,45,1.52,115,1.75,62,54,110,59.4,61.15
958,45,1.52,115,1.75,64,69,110,75.9,77.65
959,45,1.52,115,1.75,64,28,110,30.8,32.55
960,45,1.52,115,1.75,62,46,110,50.6,52.35
961,45,1.52,115,1.75,65,71,110,78.1,79.85
962,45,1.52,115,1.75,64,57,110,62.7,64.45
963,45,1.52,115,1.75,65,75,110,82.5,84.25
964,45,1.52,115,1.75,64,38,110,41.8,43.55
965,45,1.52,115,1.75,67,93,110,102.3,104.05
966,45,1.52,115,1.75,68,94,110,103.4,105.15
967,45,1.52,115,1.75,60,0,110,0,1.75
968,45,1.52,115,1.75,59,0,110,0,1.75
969,45,1.52,115,1.75,60,5,110,5.5,7.25
970,45,1.52,115,1.75,64,54,110,59.4,61.15
971,45,1.52,115,1.75,63,41,110,45.1,46.85
972,45,1.52,115,1.75,64,69,110,75.9,77.65
973,45,1.52,115,1.75,63,27,110,29.7,31.45
974,45,1.52,115,1.75,61,71,110,78.1,79.85
975,45,1.52,115,1.75,61,54,110,59.4,61.15
976,45,1.52,115,1.75,63,74,110,81.4,83.15
977,45,1.52,115,1.75,62,55,110,60.5,62.25
978,45,1.52,115,1.75,67,94,110,103.4,105.15
979,45,1.52,115,1.75,67,94,110,103.4,105.15
980,45,1.52,115,1.75,67,94,110,103.4,105.15
981,45,1.52,115,1.75,68,93,110,102.3,104.05
982,45,1.52,115,1.75,68,93,110,102.3,104.05
983,45,1.52,115,1.75,60,0,110,0,1.75
984,45,1.52,115,1.75,59,0,110,0,1.75
985,45,1.52,115,1.75,60,10,110,11,12.75
986,45,1.52,115,1.75,63,33,110,36.3,38.05
987,45,1.52,115,1.75,63,70,110,77,78.75
988,45,1.52,115,1.75,64,72,110,79.2,80.95
989,45,1.52,115,1.75,63,10,110,11,12.75
990,45,1.52,115,1.75,60,74,110,81.4,83.15
991,45,1.52,115,1.75,60,34,110,37.4,39.15
992,45,1.52,115,1.75,60,67,110,73.7,75.45
993,45,1.52,115,1.75,61,51,110,56.1,57.85
994,45,1.52,115,1.75,66,94,110,103.4,105.15
995,45,1.52,115,1.75,67,94,110,103.4,105.15
996,45,1.52,115,1.75,67,94,110,103.4,105.15
997,45,1.52,115,1.75,68,93,110,102.3,104.05
998,45,1.52,115,1.75,68,94,110,103.4,105.15
999,45,1.52,115,1.75,68,93,110,102.3,104.05
1000,45,1.52,115,1.75,68,94,110,103.4,105.15
1001,45,1.52,115,1.75,68,93,110,102.3,104.05
1002,45,1.52,115,1.75,69,94,110,103.4,105.15
1003,45,1.52,115,1.75,69,94,110,103.4,105.15
1004,45,1.52,115,1.75,69,93,110,102.3,104.05
1005,45,1.52,115,1.75,69,93,110,102.3,104.05
1006,45,1.52,115,1.75,69,93,110,102.3,104.05
1007,45,1.52,115,1.75,64,64,110,70.4,72.15
1008,45,1.52,115,1.75,61,0,110,0,1.75
1009,45,1.52,115,1.75,60,0,110,0,1.75
1010,45,1.52,115,1.75,61,31,110,34.1,35.85
1011,45,1.52,115,1.75,61,50,110,55,56.75
1012,45,1.52,115,1.75,61,25,110,27.5,29.25
1013,45,1.52,115,1.75,66,70,110,77,78.75
1014,45,1.52,115,1.75,64,53,110,58.3,60.05
1015,45,1.52,115,1.75,61,43,110,47.3,49.05
1016,45,1.52,115,1.75,64,11,110,12.1,13.85
1017,45,1.52,115,1.75,60,41,110,45.1,46.85
1018,45,1.52,115,1.75,61,12,110,13.2,14.95
1019,45,1.52,115,1.75,67,94,110,103.4,105.15
1020,45,1.52,115,1.75,68,93,110,102.3,104.05
1021,45,1.52,115,1.75,68,93,110,102.3,104.05
1022,45,1.52,115,1.75,69,94,110,103.4,105.15
1023,45,1.52,115,1.75,68,93,110,102.3,104.05
1024,45,1.52,115,1.75,69,93,110,102.3,104.05
1025,45,1.52,115,1.75,69,93,110,102.3,104.05
1026,45,1.52,115,1.75,69,93,110,102.3,104.05
1027,45,1.52,115,1.75,70,94,110,103.4,105.15
1028,45,1.52,115,1.75,62,8,110,8.8,10.55
1029,45,1.52,115,1.75,61,0,110,0,1.75
1030,45,1.52,115,1.75,61,11,110,12.1,13.85
1031,45,1.52,115,1.75,64,67,110,73.7,75.45
1032,45,1.52,115,1.75,64,70,110,77,78.75
1033,45,1.52,115,1.75,62,16,110,17.6,19.35
1034,45,1.52,115,1.75,64,43,110,47.3,49.05
1035,45,1.52,115,1.75,65,70,110,77,78.75
1036,45,1.52,115,1.75,61,71,110,78.1,79.85
1037,45,1.52,115,1.75,64,80,110,88,89.75
1038,45,1.52,115,1.75,61,50,110,55,56.75
1039,45,1.52,115,1.75,67,93,110,102.3,104.05
1040,45,1.52,115,1.75,68,93,110,102.3,104.05
1041,45,1.52,115,1.75,68,94,110,103.4,105.15
1042,45,1.52,115,1.75,68,94,110,103.4,105.15
1043,45,1.52,115,1.75,69,93,110,102.3,104.05
1044,45,1.52,115,1.75,69,93,110,102.3,104.05
1045,45,1.52,115,1.75,69,94,110,103.4,105.15
1046,45,1.52,115,1.75,69,94,110,103.4,105.15
1047,45,1.52,115,1.75,69,94,110,103.4,105.15
1048,45,1.52,115,1.75,69,94,110,103.4,105.15
1049,45,1.52,115,1.75,70,92,110,101.2,102.95
1050,45,1.52,115,1.75,70,93,110,102.3,104.05
1051,45,1.52,115,1.75,70,93,110,102.3,104.05
1052,45,1.52,115,1.75,70,92,110,101.2,102.95
1053,45,1.52,115,1.75,63,8,110,8.8,10.55
1054,45,1.52,115,1.75,62,0,110,0,1.75
1055,45,1.52,115,1.75,61,0,110,0,1.75
1056,45,1.52,115,1.75,64,32,110,35.2,36.95
1057,45,1.52,115,1.75,66,77,110,84.7,86.45
1058,45,1.52,115,1.75,66,51,110,56.1,57.85
1059,45,1.52,115,1.75,66,56,110,61.6,63.35
1060,45,1.52,115,1.75,65,39,110,42.9,44.65
1061,45,1.52,115,1.75,63,46,110,50.6,52.35
1062,45,1.52,115,1.75,66,70,110,77,78.75
1063,45,1.52,115,1.75,64,20,110,22,23.75
1064,45,1.52,115,1.75,67,94,110,103.4,105.15
1065,45,1.52,115,1.75,68,94,110,103.4,105.15
1066,45,1.52,115,1.75,69,93,110,102.3,104.05
1067,45,1.52,115,1.75,69,94,110,103.4,105.15
1068,45,1.52,115,1.75,69,94,110,103.4,105.15
1069,45,1.52,115,1.75,69,94,110,103.4,105.15
1070,45,1.52,115,1.75,70,95,110,104.5,106.25
1071,45,1.52,115,1.75,70,93,110,102.3,104.05
1072,45,1.52,115,1.75,70,94,110,103.4,105.15
1073,45,1.52,115,1.75,70,94,110,103.4,105.15
1074,45,1.52,115,1.75,70,93,110,102.3,104.05
1075,45,1.52,115,1.75,70,94,110,103.4,105.15
1076,45,1.52,115,1.75,70,94,110,103.4,105.15
1077,45,1.52,115,1.75,71,94,110.47,103.84,105.59
1078,45,1.52,115,1.75,71,93,110.47,102.74,104.49
1079,45,1.52,115,1.75,71,93,110.47,102.74,104.49
1080,45,1.52,115,1.75,71,94,110.47,103.84,105.59
1081,45,1.52,115,1.75,70,94,110,103.4,105.15
1082,45,1.52,115,1.75,63,0,110,0,1.75
1083,45,1.52,115,1.75,62,0,110,0,1.75
1084,45,1.52,115,1.75,65,10,110,11,12.75
1085,45,1.52,115,1.75,66,36,110,39.6,41.35
1086,45,1.52,115,1.75,66,70,110,77,78.75
1087,45,1.52,115,1.75,66,71,110,78.1,79.85
1088,45,1.52,115,1.75,65,15,110,16.5,18.25
1089,45,1.52,115,1.75,65,74,110,81.4,83.15
1090,45,1.52,115,1.75,62,33,110,36.3,38.05
1091,45,1.52,115,1.75,62,68,110,74.8,76.55
1092,45,1.52,115,1.75,64,66,110,72.6,74.35
1093,45,1.52,115,1.75,69,93,110,102.3,104.05
1094,45,1.52,115,1.75,69,94,110,103.4,105.15
1095,45,1.52,115,1.75,70,94,110,103.4,105.15
1096,45,1.52,115,1.75,70,93,110,102.3,104.05
1097,45,1.52,115,1.75,70,94,110,103.4,105.15
1098,45,1.52,115,1.75,70,94,110,103.4,105.15
1099,45,1.52,115,1.75,70,94,110,103.4,105.15
1100,45,1.52,115,1.75,70,93,110,102.3,104.05
1101,45,1.52,115,1.75,70,94,110,103.4,105.15
1102,45,1.52,115,1.75,70,94,110,103.4,105.15
1103,45,1.52,115,1.75,71,93,110.47,102.74,104.49
1104,45,1.52,115,1.75,71,94,110.47,103.84,105.59
1105,45,1.52,115,1.75,64,58,110,63.8,65.55
1106,45,1.52,115,1.75,71,93,110.47,102.74,104.49
1107,45,1.52,115,1.75,71,94,110.47,103.84,105.59
1108,45,1.52,115,1.75,71,93,110.47,102.74,104.49
1109,45,1.52,115,1.75,71,93,110.47,102.74,104.49
1110,45,1.52,115,1.75,64,8,110,8.8,10.55
1111,45,1.52,115,1.75,63,0,110,0,1.75
1112,45,1.52,115,1.75,62,0,110,0,1.75
1113,45,1.52,115,1.75,64,69,110,75.9,77.65
1114,45,1.52,115,1.75,67,81,110,89.1,90.85
1115,45,1.52,115,1.75,63,63,110,69.3,71.05
1116,45,1.52,115,1.75,66,41,110,45.1,46.85
1117,45,1.52,115,1.75,67,64,110,70.4,72.15
1118,45,1.52,115,1.75,67,64,110,70.4,72.15
1119,45,1.52,115,1.75,66,66,110,72.6,74.35
1120,45,1.52,115,1.75,64,7,110,7.7,9.45
1121,45,1.52,115,1.75,68,93,110,102.3,104.05
1122,45,1.52,115,1.75,69,94,110,103.4,105.15
1123,45,1.52,115,1.75,69,87,110,95.7,97.45
1124,45,1.52,115,1.75,62,0,110,0,1.75
1125,45,1.52,115,1.75,61,0,110,0,1.75
1126,45,1.52,115,1.75,63,5,110,5.5,7.25
1127,45,1.52,115,1.75,65,32,110,35.2,36.95
1128,45,1.52,115,1.75,64,54,110,59.4,61.15
1129,45,1.52,115,1.75,65,50,110,55,56.75
1130,45,1.52,115,1.75,64,34,110,37.4,39.15
1131,45,1.52,115,1.75,63,54,110,59.4,61.15
1132,45,1.52,115,1.75,61,54,110,59.4,61.15
1133,45,1.52,115,1.75,62,75,110,82.5,84.25
1134,45,1.52,115,1.75,62,66,110,72.6,74.35
1135,45,1.52,115,1.75,68,93,110,102.3,104.05
1136,45,1.52,115,1.75,68,94,110,103.4,105.15
1137,45,1.52,115,1.75,69,92,110,101.2,102.95
1138,45,1.52,115,1.75,69,93,110,102.3,104.05
1139,45,1.52,115,1.75,61,0,110,0,1.75
1140,45,1.52,115,1.75,61,0,110,0,1.75
1141,45,1.52,115,1.75,60,16,110,17.6,19.35
1142,45,1.52,115,1.75,64,64,110,70.4,72.15
1143,45,1.52,115,1.75,65,69,110,75.9,77.65
1144,45,1.52,115,1.75,61,37,110,40.7,42.45
1145,45,1.52,115,1.75,63,41,110,45.1,46.85
1146,45,1.52,115,1.75,64,76,110,83.6,85.35
1147,45,1.52,115,1.75,61,77,110,84.7,86.45
1148,45,1.52,115,1.75,65,76,110,83.6,85.35
1149,45,1.52,115,1.75,64,40,110,44,45.75
1150,45,1.52,115,1.75,67,94,110,103.4,105.15
1151,45,1.52,115,1.75,68,94,110,103.4,105.15
1152,45,1.52,115,1.75,69,93,110,102.3,104.05
1153,45,1.52,115,1.75,68,94,110,103.4,105.15
1154,45,1.52,115,1.75,68,93,110,102.3,104.05
1155,45,1.52,115,1.75,61,0,110,0,1.75
1156,45,1.52,115,1.75,60,0,110,0,1.75
1157,45,1.52,115,1.75,61,10,110,11,12.75
1158,45,1.52,115,1.75,61,54,110,59.4,61.15
1159,45,1.52,115,1.75,62,41,110,45.1,46.85
1160,45,1.52,115,1.75,65,73,110,80.3,82.05
1161,45,1.52,115,1.75,62,55,110,60.5,62.25
1162,45,1.52,115,1.75,64,41,110,45.1,46.85
1163,45,1.52,115,1.75,60,54,110,59.4,61.15
1164,45,1.52,115,1.75,61,39,110,42.9,44.65
1165,45,1.52,115,1.75,61,59,110,64.9,66.65
1166,45,1.52,115,1.75,67,94,110,103.4,105.15
1167,45,1.52,115,1.75,67,93,110,102.3,104.05
1168,45,1.52,115,1.75,65,94,110,103.4,105.15
1169,45,1.52,115,1.75,60,0,110,0,1.75
1170,45,1.52,115,1.75,59,0,110,0,1.75
1171,45,1.52,115,1.75,61,24,110,26.4,28.15
1172,45,1.52,115,1.75,62,35,110,38.5,40.25
1173,45,1.52,115,1.75,64,61,110,67.1,68.85
1174,45,1.53,115,1.75,63,70,110,77,78.75
1175,45,1.53,115,1.75,63,7,110,7.7,9.45
1176,45,1.53,115,1.75,62,76,110,83.6,85.35
1177,45,1.53,115,1.75,60,41,110,45.1,46.85
1178,45,1.53,115,1.75,61,78,110,85.8,87.55
1179,45,1.53,115,1.75,61,68,110,74.8,76.55
1180,45,1.53,115,1.75,66,94,110,103.4,105.15
1181,45,1.53,115,1.75,67,94,110,103.4,105.15
1182,45,1.53,115,1.75,67,94,110,103.4,105.15
1183,45,1.53,115,1.75,67,93,110,102.3,104.05
1184,45,1.53,115,1.75,68,94,110,103.4,105.15
1185,45,1.53,115,1.75,60,0,110,0,1.75
1186,45,1.53,115,1.75,59,0,110,0,1.75
1187,45,1.53,115,1.75,61,14,110,15.4,17.15
1188,45,1.53,115,1.75,63,33,110,36.3,38.05
1189,45,1.53,115,1.75,63,70,110,77,78.75
1190,45,1.53,115,1.75,64,72,110,79.2,80.95
1191,45,1.53,115,1.75,63,13,110,14.3,16.05
1192,45,1.53,115,1.75,62,76,110,83.6,85.35
1193,45,1.53,115,1.75,60,39,110,42.9,44.65
1194,45,1.53,115,1.75,60,76,110,83.6,85.35
1195,45,1.53,115,1.75,60,35,110,38.5,40.25
1196,45,1.53,115,1.75,66,93,110,102.3,104.05
1197,45,1.53,115,1.75,67,94,110,103.4,105.15
1198,45,1.53,115,1.75,67,94,110,103.4,105.15
1199,45,1.53,115,1.75,67,94,110,103.4,105.15
1200,45,1.53,115,1.75,68,94,110,103.4,105.15
1201,45,1.53,115,1.75,68,94,110,103.4,105.15
1202,45,1.53,115,1.75,68,94,110,103.4,105.15
1203,45,1.53,115,1.75,68,94,110,103.4,105.15
1204,45,1.53,115,1.75,69,93,110,102.3,104.05
1205,45,1.53,115,1.75,69,93,110,102.3,104.05
1206,45,1.53,115,1.75,69,94,110,103.4,105.15
1207,45,1.53,115,1.75,69,93,110,102.3,104.05
1208,45,1.53,115,1.75,67,83,110,91.3,93.05
1209,45,1.53,115,1.75,61,0,110,0,1.75
1210,45,1.53,115,1.75,60,0,110,0,1.75
1211,45,1.53,115,1.75,61,48,110,52.8,54.55
1212,45,1.53,115,1.75,61,54,110,59.4,61.15
1213,45,1.53,115,1.75,61,46,110,50.6,52.35
1214,45,1.53,115,1.75,64,69,110,75.9,77.65
1215,45,1.53,115,1.75,64,52,110,57.2,58.95
1216,45,1.53,115,1.75,61,47,110,51.7,53.45
1217,45,1.53,115,1.75,63,24,110,26.4,28.15
1218,45,1.53,115,1.75,64,28,110,30.8,32.55
1219,45,1.53,115,1.75,63,11,110,12.1,13.85
1220,45,1.53,115,1.75,67,93,110,102.3,104.05
1221,45,1.53,115,1.75,68,93,110,102.3,104.05
1222,45,1.53,115,1.75,68,93,110,102.3,104.05
1223,45,1.53,115,1.75,61,1,110,1.1,2.85
1224,45,1.53,115,1.75,60,0,110,0,1.75
1225,45,1.53,115,1.75,59,0,110,0,1.75
1226,45,1.53,115,1.75,64,56,110,61.6,63.35
1227,45,1.53,115,1.75,64,61,110,67.1,68.85
1228,45,1.53,115,1.76,64,34,110,37.4,39.16
1229,45,1.53,115,1.76,64,41,110,45.1,46.86
1230,45,1.53,115,1.76,63,44,110,48.4,50.16
1231,45,1.53,115,1.76,62,72,110,79.2,80.96
1232,45,1.53,115,1.76,63,67,110,73.7,75.46
1233,45,1.53,115,1.76,63,28,110,30.8,32.56
1234,45,1.53,115,1.76,66,93,110,102.3,104.06
1235,45,1.53,115,1.76,67,93,110,102.3,104.06
1236,45,1.53,115,1.76,67,93,110,102.3,104.06
1237,45,1.53,115,1.76,67,93,110,102.3,104.06
1238,45,1.53,115,1.76,68,93,110,102.3,104.06
1239,45,1.53,115,1.76,68,93,110,102.3,104.06
1240,45,1.53,115,1.76,62,12,110,13.2,14.96
1241,45,1.53,115,1.76,68,93,110,102.3,104.06
1242,45,1.53,115,1.76,68,93,110,102.3,104.06
1243,45,1.53,115,1.76,68,94,110,103.4,105.16
1244,45,1.53,115,1.76,69,94,110,103.4,105.16
1245,45,1.53,115,1.76,61,0,110,0,1.76
1246,45,1.53,115,1.76,60,0,110,0,1.76
1247,45,1.53,115,1.76,60,14,110,15.4,17.16
1248,45,1.53,115,1.76,63,54,110,59.4,61.16
1249,45,1.53,115,1.76,65,71,110,78.1,79.86
1250,45,1.53,115,1.76,61,55,110,60.5,62.26
1251,45,1.53,115,1.76,63,54,110,59.4,61.16
1252,45,1.53,115,1.76,63,65,110,71.5,73.26
1253,45,1.53,115,1.76,63,70,110,77,78.76
1254,45,1.53,115,1.76,64,63,110,69.3,71.06
1255,45,1.53,115,1.76,61,12,110,13.2,14.96
1256,45,1.53,115,1.76,66,93,110,102.3,104.06
1257,45,1.53,115,1.76,67,94,110,103.4,105.16
1258,45,1.53,115,1.76,67,93,110,102.3,104.06
1259,45,1.53,115,1.76,67,94,110,103.4,105.16
1260,45,1.53,115,1.76,66,94,110,103.4,105.16
1261,45,1.53,115,1.76,60,0,110,0,1.76
1262,45,1.53,115,1.76,59,0,110,0,1.76
1263,45,1.53,115,1.76,61,13,110,14.3,16.06
1264,45,1.53,115,1.76,62,32,110,35.2,36.96
1265,45,1.53,115,1.76,60,73,110,80.3,82.06
1266,45,1.53,115,1.76,63,72,110,79.2,80.96
1267,45,1.53,115,1.76,63,21,110,23.1,24.86
1268,45,1.53,115,1.76,62,72,110,79.2,80.96
1269,45,1.53,115,1.76,60,44,110,48.4,50.16
1270,45,1.53,115,1.76,60,80,110,88,89.76
1271,45,1.53,115,1.76,60,51,110,56.1,57.86
1272,45,1.53,115,1.76,66,93,110,102.3,104.06
1273,45,1.53,115,1.76,67,94,110,103.4,105.16
1274,45,1.53,115,1.76,67,93,110,102.3,104.06
1275,45,1.53,115,1.76,60,9,110,9.9,11.66
1276,45,1.53,115,1.76,59,0,110,0,1.76
1277,45,1.53,115,1.76,58,0,110,0,1.76
1278,45,1.53,115,1.76,61,31,110,34.1,35.86
1279,45,1.53,115,1.76,61,12,110,13.2,14.96
1280,45,1.53,115,1.76,62,49,110,53.9,55.66
1281,45,1.53,115,1.76,60,70,110,77,78.76
1282,45,1.53,115,1.76,60,73,110,80.3,82.06
1283,45,1.53,115,1.76,63,32,110,35.2,36.96
1284,45,1.53,115,1.76,61,72,110,79.2,80.96
1285,45,1.53,115,1.76,59,53,110,58.3,60.06
1286,45,1.53,115,1.76,65,93,110,102.3,104.06
1287,45,1.53,115,1.76,66,94,110,103.4,105.16
1288,45,1.53,115,1.76,67,94,110,103.4,105.16
1289,45,1.53,115,1.76,67,93,110,102.3,104.06
1290,45,1.53,115,1.76,67,94,110,103.4,105.16
1291,45,1.53,115,1.76,59,0,110,0,1.76
1292,45,1.53,115,1.76,59,0,110,0,1.76
1293,45,1.53,115,1.76,58,8,110,8.8,10.56
1294,45,1.53,115,1.76,60,64,110,70.4,72.16
1295,45,1.53,115,1.76,64,69,110,75.9,77.66
1296,45,1.53,115,1.76,62,18,110,19.8,21.56
1297,45,1.53,115,1.76,59,47,110,51.7,53.46
1298,45,1.53,115,1.76,62,68,110,74.8,76.56
1299,45,1.53,115,1.76,62,41,110,45.1,46.86
1300,45,1.53,115,1.76,63,71,110,78.1,79.86
1301,45,1.53,115,1.76,61,41,110,45.1,46.86
1302,45,1.53,115,1.76,65,94,110,103.4,105.16
1303,45,1.53,115,1.76,66,94,110,103.4,105.16
1304,45,1.53,115,1.76,66,93,110,102.3,104.06
1305,45,1.53,115,1.76,66,94,110,103.4,105.16
1306,45,1.53,115,1.76,67,94,110,103.4,105.16
1307,45,1.53,115,1.76,67,93,110,102.3,104.06
1308,45,1.53,115,1.76,67,93,110,102.3,104.06
1309,45,1.53,115,1.76,59,0,110,0,1.76
1310,45,1.53,115,1.76,59,0,110,0,1.76
1311,45,1.53,115,1.76,58,8,110,8.8,10.56
1312,45,1.53,115,1.76,60,55,110,60.5,62.26
1313,45,1.53,115,1.76,63,68,110,74.8,76.56
1314,45,1.53,115,1.76,61,28,110,30.8,32.56
1315,45,1.53,115,1.76,60,54,110,59.4,61.16
1316,45,1.53,115,1.76,63,75,110,82.5,84.26
1317,45,1.53,115,1.76,59,80,110,88,89.76
1318,45,1.53,115,1.76,64,75,110,82.5,84.26
1319,45,1.53,115,1.76,62,40,110,44,45.76
1320,45,1.53,115,1.76,66,93,110,102.3,104.06
1321,45,1.53,115,1.76,67,94,110,103.4,105.16
1322,45,1.53,115,1.76,66,94,110,103.4,105.16
1323,45,1.53,115,1.76,66,93,110,102.3,104.06
1324,45,1.53,115,1.76,67,94,110,103.4,105.16
1325,45,1.53,115,1.76,59,0,110,0,1.76
1326,45,1.53,115,1.76,58,0,110,0,1.76
1327,45,1.53,115,1.76,58,0,110,0,1.76
1328,45,1.53,115,1.76,61,54,110,59.4,61.16
1329,45,1.53,115,1.76,60,69,110,75.9,77.66
1330,45,1.53,115,1.76,62,28,110,30.8,32.56
1331,45,1.53,115,1.76,59,44,110,48.4,50.16
1332,45,1.53,115,1.76,61,64,110,70.4,72.16
1333,45,1.53,115,1.76,62,40,110,44,45.76
1334,45,1.53,115,1.76,63,71,110,78.1,79.86
1335,45,1.53,115,1.76,62,40,110,44,45.76
1336,45,1.53,115,1.76,65,93,110,102.3,104.06
1337,45,1.53,115,1.76,66,93,110,102.3,104.06
1338,45,1.53,115,1.76,66,94,110,103.4,105.16
1339,45,1.53,115,1.76,66,93,110,102.3,104.06
1340,45,1.53,115,1.76,66,93,110,102.3,104.06
1341,45,1.53,115,1.76,67,94,110,103.4,105.16
1342,45,1.53,115,1.76,67,93,110,102.3,104.06
1343,45,1.53,115,1.76,67,94,110,103.4,105.16
1344,45,1.53,115,1.76,60,8,110,8.8,10.56
1345,45,1.53,115,1.76,59,0,110,0,1.76
1346,45,1.53,115,1.76,58,0,110,0,1.76
1347,45,1.53,115,1.76,63,43,110,47.3,49.06
1348,45,1.53,115,1.76,63,38,110,41.8,43.56
1349,45,1.53,115,1.76,63,61,110,67.1,68.86
1350,45,1.53,115,1.76,63,48,110,52.8,54.56
1351,45,1.53,115,1.76,62,69,110,75.9,77.66
1352,45,1.53,115,1.76,63,53,110,58.3,60.06
1353,45,1.53,115,1.76,63,62,110,68.2,69.96
1354,45,1.53,115,1.76,61,54,110,59.4,61.16
1355,45,1.53,115,1.76,65,93,110,102.3,104.06
1356,45,1.53,115,1.76,66,93,110,102.3,104.06
1357,45,1.53,115,1.76,66,93,110,102.3,104.06
1358,45,1.53,115,1.76,67,94,110,103.4,105.16
1359,45,1.53,115,1.76,67,94,110,103.4,105.16
1360,45,1.53,115,1.76,67,93,110,102.3,104.06
1361,45,1.53,115,1.76,67,93,110,102.3,104.06
1362,45,1.53,115,1.76,67,94,110,103.4,105.16
1363,45,1.53,115,1.76,68,93,110,102.3,104.06
1364,45,1.53,115,1.76,61,0,110,0,1.76
1365,45,1.53,115,1.76,60,0,110,0,1.76
1366,45,1.53,115,1.76,59,0,110,0,1.76
1367,45,1.53,115,1.76,61,54,110,59.4,61.16
1368,45,1.53,115,1.76,64,79,110,86.9,88.66
1369,45,1.53,115,1.76,64,47,110,51.7,53.46
1370,45,1.53,115,1.76,61,52,110,57.2,58.96
1371,45,1.53,115,1.76,62,41,110,45.1,46.86
1372,45,1.53,115,1.76,63,40,110,44,45.76
1373,45,1.53,115,1.76,63,70,110,77,78.76
1374,45,1.53,115,1.76,59,12,110,13.2,14.96
1375,45,1.53,115,1.76,65,86,110,94.6,96.36
1376,45,1.53,115,1.76,66,94,110,103.4,105.16
1377,45,1.53,115,1.76,66,94,110,103.4,105.16
1378,45,1.53,115,1.76,67,93,110,102.3,104.06
1379,45,1.53,115,1.76,67,94,110,103.4,105.16
1380,45,1.53,115,1.76,67,93,110,102.3,104.06
1381,45,1.53,115,1.76,68,93,110,102.3,104.06
1382,45,1.53,115,1.76,66,8,110,8.8,10.56
1383,45,1.53,115,1.76,68,93,110,102.3,104.06
1384,45,1.53,115,1.76,68,93,110,102.3,104.06
1385,45,1.53,115,1.76,60,0,110,0,1.76
1386,45,1.53,115,1.76,60,0,110,0,1.76
1387,45,1.53,115,1.76,59,8,110,8.8,10.56
1388,45,1.53,115,1.76,60,64,110,70.4,72.16
1389,45,1.53,115,1.76,64,73,110,80.3,82.06
1390,45,1.53,115,1.76,62,37,110,40.7,42.46
1391,45,1.53,115,1.76,60,54,110,59.4,61.16
1392,45,1.53,115,1.76,64,72,110,79.2,80.96
1393,45,1.53,115,1.76,63,41,110,45.1,46.86
1394,45,1.53,115,1.76,64,80,110,88,89.76
1395,45,1.53,115,1.76,62,49,110,53.9,55.66
1396,45,1.53,115,1.76,66,93,110,102.3,104.06
1397,45,1.53,115,1.76,66,93,110,102.3,104.06
1398,45,1.53,115,1.76,67,94,110,103.4,105.16
1399,45,1.53,115,1.76,67,93,110,102.3,104.06
1400,45,1.53,115,1.76,67,94,110,103.4,105.16
1401,45,1.53,115,1.76,67,93,110,102.3,104.06
