Times,CPU Temperature (°C),CPU Usage (%),Adjusted CPU Power (W),CPU Energy (J),GPU Temperature (°C),GPU Usage (%),Adjusted GPU Power (W),GPU Energy (J),Total Energy (J)
1273,27.8,2.37,125,2.97,69,78,350,273,275.97
1274,27.8,2.37,125,2.97,69,83,350,290.5,293.47
1275,27.8,2.37,125,2.97,69,79,350,276.5,279.47
1276,27.8,2.37,125,2.97,67,0,350,0,2.97
1277,27.8,2.37,125,2.97,65,2,350,7,9.97
1278,27.8,2.37,125,2.97,65,6,350,21,23.97
1279,27.8,2.37,125,2.97,66,62,350,217,219.97
1280,27.8,2.37,125,2.97,66,4,350,14,16.97
1281,27.8,2.37,125,2.97,66,4,350,14,16.97
1282,27.8,2.37,125,2.97,69,77,350,269.5,272.47
1283,27.8,2.37,125,2.97,69,78,350,273,275.97
1284,27.8,2.37,125,2.97,67,28,350,98,100.97
1285,27.8,2.37,125,2.97,66,0,350,0,2.97
1286,27.8,2.37,125,2.97,69,80,350,280,282.97
1287,27.8,2.37,125,2.97,67,4,350,14,16.97
1288,27.8,2.37,125,2.97,69,78,350,273,275.97
1289,27.8,2.37,125,2.97,67,2,350,7,9.97
1290,27.8,2.37,125,2.97,68,9,350,31.5,34.47
1291,27.8,2.37,125,2.97,69,80,350,280,282.97
1292,27.8,2.37,125,2.97,70,75,350,262.5,265.47
1293,27.8,2.37,125,2.97,67,0,350,0,2.97
1294,27.8,2.37,125,2.97,66,0,350,0,2.97
1295,27.8,2.37,125,2.97,65,0,350,0,2.97
1296,27.8,2.37,125,2.97,65,0,350,0,2.97
1297,27.8,2.37,125,2.97,65,0,350,0,2.97
1298,27.8,2.37,125,2.97,65,0,350,0,2.97
1299,27.8,2.37,125,2.97,64,0,350,0,2.97
1300,27.8,2.37,125,2.97,64,0,350,0,2.97
1301,27.8,2.37,125,2.97,68,83,350,290.5,293.47
1302,27.8,2.37,125,2.97,69,76,350,266,268.97
1303,27.8,2.37,125,2.97,70,80,350,280,282.97
1304,27.8,2.37,125,2.97,70,82,350,287,289.97
1305,27.8,2.37,125,2.97,70,77,350,269.5,272.47
1306,27.8,2.37,125,2.97,70,82,350,287,289.97
1307,27.8,2.37,125,2.97,70,82,350,287,289.97
1308,27.8,2.37,125,2.97,71,81,351.5,284.71,287.68
1309,27.8,2.37,125,2.97,71,79,351.5,277.69,280.66
1310,27.8,2.37,125,2.97,68,0,350,0,2.97
1311,27.8,2.37,125,2.97,66,2,350,7,9.97
1312,27.8,2.37,125,2.97,66,6,350,21,23.97
1313,27.8,2.37,125,2.97,68,59,350,206.5,209.47
1314,27.8,2.37,125,2.97,67,4,350,14,16.97
1315,27.8,2.37,125,2.97,67,2,350,7,9.97
1316,27.8,2.37,125,2.97,70,79,350,276.5,279.47
1317,27.8,2.37,125,2.97,68,2,350,7,9.97
1318,27.8,2.37,125,2.97,70,80,350,280,282.97
1319,27.8,2.37,125,2.97,69,50,350,175,177.97
1320,27.8,2.37,125,2.97,71,78,351.5,274.17,277.14
1321,27.8,2.37,125,2.97,68,2,350,7,9.97
1322,27.8,2.37,125,2.97,71,83,351.5,291.75,294.72
1323,27.8,2.37,125,2.97,68,2,350,7,9.97
1324,27.8,2.37,125,2.97,70,58,350,203,205.97
1325,27.8,2.37,125,2.97,70,80,350,280,282.97
1326,27.8,2.37,125,2.97,69,0,350,0,2.97
1327,27.8,2.37,125,2.97,68,0,350,0,2.97
1328,27.8,2.37,125,2.97,66,0,350,0,2.97
1329,27.8,2.37,125,2.97,66,0,350,0,2.97
1330,27.8,2.37,125,2.97,66,0,350,0,2.97
1331,27.8,2.37,125,2.97,66,0,350,0,2.97
1332,27.8,2.37,125,2.97,65,0,350,0,2.97
1333,27.8,2.37,125,2.97,65,0,350,0,2.97
1334,27.8,2.37,125,2.97,65,0,350,0,2.97
1335,27.8,2.37,125,2.97,65,0,350,0,2.97
1336,27.8,2.37,125,2.97,65,0,350,0,2.97
1337,27.8,2.37,125,2.97,68,84,350,294,296.97
1338,27.8,2.37,125,2.97,69,83,350,290.5,293.47
1339,27.8,2.37,125,2.97,70,83,350,290.5,293.47
1340,27.8,2.37,125,2.97,70,79,350,276.5,279.47
1341,27.8,2.37,125,2.97,70,83,350,290.5,293.47
1342,27.8,2.37,125,2.97,71,80,351.5,281.2,284.17
1343,27.8,2.37,125,2.97,71,80,351.5,281.2,284.17
1344,27.8,2.37,125,2.97,71,77,351.5,270.65,273.62
1345,27.8,2.37,125,2.97,71,83,351.5,291.75,294.72
1346,27.8,2.37,125,2.97,68,3,350,10.5,13.47
1347,27.8,2.37,125,2.97,68,0,350,0,2.97
1348,27.8,2.37,125,2.97,66,7,350,24.5,27.47
1349,27.8,2.37,125,2.97,66,6,350,21,23.97
1350,27.8,2.37,125,2.97,70,82,350,287,289.97
1351,27.8,2.37,125,2.97,68,5,350,17.5,20.47
1352,27.8,2.37,125,2.97,70,80,350,280,282.97
1353,27.8,2.37,125,2.97,70,55,350,192.5,195.47
1354,27.8,2.37,125,2.97,68,2,350,7,9.97
1355,27.8,2.37,125,2.97,68,2,350,7,9.97
1356,27.8,2.37,125,2.97,70,76,350,266,268.97
1357,27.8,2.37,125,2.97,70,75,350,262.5,265.47
1358,27.8,2.37,125,2.97,70,69,350,241.5,244.47
1359,27.8,2.37,125,2.97,69,33,350,115.5,118.47
1360,27.8,2.37,125,2.97,70,79,350,276.5,279.47
1361,27.8,2.37,125,2.97,71,50,351.5,175.75,178.72
1362,27.8,2.37,125,2.97,71,75,351.5,263.62,266.59
1363,27.8,2.37,125,2.97,68,0,350,0,2.97
1364,27.8,2.37,125,2.97,68,0,350,0,2.97
1365,27.8,2.37,125,2.97,67,0,350,0,2.97
1366,27.8,2.37,125,2.97,66,0,350,0,2.97
1367,27.8,2.37,125,2.97,66,0,350,0,2.97
1368,27.8,2.37,125,2.97,66,0,350,0,2.97
1369,27.8,2.37,125,2.97,66,0,350,0,2.97
1370,27.8,2.37,125,2.97,65,0,350,0,2.97
1371,27.8,2.37,125,2.97,65,0,350,0,2.97
1372,27.8,2.37,125,2.97,65,0,350,0,2.97
1373,27.8,2.37,125,2.97,65,0,350,0,2.97
1374,27.8,2.37,125,2.97,68,83,350,290.5,293.47
1375,27.8,2.37,125,2.97,69,76,350,266,268.97
1376,27.8,2.37,125,2.97,70,82,350,287,289.97
1377,27.8,2.37,125,2.97,70,82,350,287,289.97
1378,27.8,2.37,125,2.97,71,77,351.5,270.65,273.62
1379,27.8,2.37,125,2.97,71,81,351.5,284.71,287.68
1380,27.8,2.37,125,2.97,71,74,351.5,260.11,263.08
1381,27.8,2.37,125,2.97,71,77,351.5,270.65,273.62
1382,27.8,2.37,125,2.97,71,80,351.5,281.2,284.17
1383,27.8,2.37,125,2.97,69,14,350,49,51.97
1384,27.8,2.37,125,2.97,68,0,350,0,2.97
1385,27.8,2.37,125,2.97,67,7,350,24.5,27.47
1386,27.8,2.37,125,2.97,66,6,350,21,23.97
1387,27.8,2.37,125,2.97,69,48,350,168,170.97
1388,27.8,2.37,125,2.97,68,3,350,10.5,13.47
1389,27.8,2.37,125,2.97,70,82,350,287,289.97
1390,27.8,2.37,125,2.97,71,66,351.5,231.99,234.96
1391,27.8,2.37,125,2.97,68,0,350,0,2.97
1392,27.8,2.37,125,2.97,68,3,350,10.5,13.47
1393,27.8,2.37,125,2.97,70,78,350,273,275.97
1394,27.8,2.37,125,2.97,69,35,350,122.5,125.47
1395,27.8,2.37,125,2.97,71,80,351.5,281.2,284.17
1396,27.8,2.37,125,2.97,69,2,350,7,9.97
1397,27.8,2.37,125,2.97,69,10,350,35,37.97
1398,27.8,2.37,125,2.97,70,83,350,290.5,293.47
1399,27.8,2.37,125,2.97,71,77,351.5,270.65,273.62
1400,27.8,2.37,125,2.97,68,0,350,0,2.97
1401,27.8,2.37,125,2.97,67,0,350,0,2.97
1402,27.8,2.37,125,2.97,67,0,350,0,2.97
1403,27.8,2.37,125,2.97,66,0,350,0,2.97
1404,27.8,2.37,125,2.97,66,0,350,0,2.97
1405,27.8,2.37,125,2.97,66,0,350,0,2.97
1406,27.8,2.37,125,2.97,66,0,350,0,2.97
1407,27.8,2.37,125,2.97,65,0,350,0,2.97
1408,27.8,2.37,125,2.97,65,0,350,0,2.97
1409,27.8,2.37,125,2.97,69,83,350,290.5,293.47
1410,27.8,2.37,125,2.97,70,83,350,290.5,293.47
1411,27.8,2.37,125,2.97,70,76,350,266,268.97
1412,27.8,2.37,125,2.97,71,83,351.5,291.75,294.72
1413,27.8,2.37,125,2.97,71,78,351.5,274.17,277.14
1414,27.8,2.37,125,2.97,72,83,353,292.99,295.96
1415,27.8,2.37,125,2.97,72,78,353,275.34,278.31
1416,27.8,2.37,125,2.97,72,81,353,285.93,288.9
1417,27.8,2.37,125,2.97,72,82,353,289.46,292.43
1418,27.8,2.37,125,2.97,69,0,350,0,2.97
1419,27.8,2.37,125,2.97,68,0,350,0,2.97
1420,27.8,2.37,125,2.97,67,19,350,66.5,69.47
1421,27.8,2.37,125,2.97,67,37,350,129.5,132.47
1422,27.8,2.37,125,2.97,69,21,350,73.5,76.47
1423,27.8,2.37,125,2.97,68,4,350,14,16.97
1424,27.8,2.37,125,2.97,71,80,351.5,281.2,284.17
1425,27.8,2.37,125,2.97,70,78,350,273,275.97
1426,27.8,2.37,125,2.97,70,0,350,0,2.97
1427,27.8,2.37,125,2.97,68,0,350,0,2.97
1428,27.8,2.37,125,2.97,71,80,351.5,281.2,284.17
1429,27.8,2.37,125,2.97,69,3,350,10.5,13.47
1430,27.8,2.37,125,2.97,71,79,351.5,277.69,280.66
1431,27.8,2.37,125,2.97,69,4,350,14,16.97
1432,27.8,2.37,125,2.97,69,34,350,119,121.97
1433,27.8,2.37,125,2.97,71,86,351.5,302.29,305.26
1434,27.8,2.37,125,2.97,71,80,351.5,281.2,284.17
1435,27.8,2.37,125,2.97,69,0,350,0,2.97
1436,27.8,2.37,125,2.97,67,0,350,0,2.97
1437,27.8,2.37,125,2.97,67,0,350,0,2.97
1438,27.8,2.37,125,2.97,66,0,350,0,2.97
1439,27.8,2.37,125,2.97,66,0,350,0,2.97
1440,27.8,2.37,125,2.97,66,0,350,0,2.97
1441,27.8,2.37,125,2.97,66,0,350,0,2.97
1442,27.8,2.37,125,2.97,66,0,350,0,2.97
1443,27.8,2.37,125,2.97,65,0,350,0,2.97
1444,27.8,2.37,125,2.97,65,0,350,0,2.97
1445,27.8,2.37,125,2.97,65,0,350,0,2.97
1446,27.8,2.37,125,2.97,68,84,350,294,296.97
1447,27.8,2.37,125,2.97,69,83,350,290.5,293.47
1448,27.8,2.37,125,2.97,70,79,350,276.5,279.47
1449,27.8,2.37,125,2.97,71,84,351.5,295.26,298.23
1450,27.8,2.37,125,2.97,71,81,351.5,284.71,287.68
1451,27.8,2.37,125,2.97,71,82,351.5,288.23,291.2
1452,27.8,2.37,125,2.97,71,79,351.5,277.69,280.66
1453,27.8,2.37,125,2.97,72,80,353,282.4,285.37
1454,27.8,2.37,125,2.97,71,83,351.5,291.75,294.72
1455,27.8,2.37,125,2.97,69,3,350,10.5,13.47
1456,27.8,2.37,125,2.97,69,0,350,0,2.97
1457,27.8,2.37,125,2.97,67,8,350,28,30.97
1458,27.8,2.37,125,2.97,66,6,350,21,23.97
1459,27.8,2.37,125,2.97,70,83,350,290.5,293.47
1460,27.8,2.37,125,2.97,68,7,350,24.5,27.47
1461,27.8,2.37,125,2.97,69,86,350,301,303.97
1462,27.8,2.37,125,2.97,69,42,350,147,149.97
1463,27.8,2.37,125,2.97,68,2,350,7,9.97
1464,27.8,2.37,125,2.97,68,3,350,10.5,13.47
1465,27.8,2.37,125,2.97,71,79,351.5,277.69,280.66
1466,27.8,2.37,125,2.97,70,75,350,262.5,265.47
1467,27.8,2.37,125,2.97,71,80,351.5,281.2,284.17
1468,27.8,2.37,125,2.97,69,2,350,7,9.97
1469,27.8,2.37,125,2.97,70,76,350,266,268.97
1470,27.8,2.37,125,2.97,71,80,351.5,281.2,284.17
1471,27.8,2.37,125,2.97,71,79,351.5,277.69,280.66
1472,27.8,2.37,125,2.97,69,0,350,0,2.97
1473,27.8,2.37,125,2.97,68,0,350,0,2.97
1474,27.8,2.37,125,2.97,67,0,350,0,2.97
1475,27.8,2.37,125,2.97,66,0,350,0,2.97
1476,27.8,2.37,125,2.97,66,0,350,0,2.97
1477,27.8,2.37,125,2.97,66,0,350,0,2.97
1478,27.8,2.37,125,2.97,66,0,350,0,2.97
1479,27.8,2.37,125,2.97,66,0,350,0,2.97
1480,27.8,2.37,125,2.97,65,0,350,0,2.97
1481,27.8,2.37,125,2.97,65,0,350,0,2.97
1482,27.8,2.37,125,2.97,65,0,350,0,2.97
1483,27.8,2.37,125,2.97,65,0,350,0,2.97
1484,27.8,2.37,125,2.97,65,0,350,0,2.97
1485,27.8,2.37,125,2.97,65,0,350,0,2.97
1486,27.8,2.37,125,2.97,65,0,350,0,2.97
1487,27.8,2.37,125,2.97,65,0,350,0,2.97
1488,27.8,2.37,125,2.97,64,0,350,0,2.97
1489,27.8,2.37,125,2.97,62,0,350,0,2.97
1490,27.8,2.37,125,2.97,62,0,350,0,2.97
1491,27.8,2.37,125,2.97,61,0,350,0,2.97
1492,27.8,2.37,125,2.97,61,0,350,0,2.97
1493,27.8,2.37,125,2.97,61,0,350,0,2.97
1494,27.8,2.37,125,2.97,60,0,350,0,2.97
1495,27.8,2.37,125,2.97,60,0,350,0,2.97
1496,27.8,2.37,125,2.97,60,0,350,0,2.97
1497,27.8,2.37,125,2.97,59,0,350,0,2.97
1498,27.8,2.37,125,2.97,59,0,350,0,2.97
1499,27.8,2.37,125,2.97,62,83,350,290.5,293.47
1500,27.8,2.37,125,2.97,65,79,350,276.5,279.47
1501,27.8,2.37,125,2.97,66,81,350,283.5,286.47
1502,27.8,2.37,125,2.97,67,79,350,276.5,279.47
1503,27.8,2.37,125,2.97,67,83,350,290.5,293.47
1504,27.8,2.37,125,2.97,67,79,350,276.5,279.47
1505,27.8,2.37,125,2.97,68,81,350,283.5,286.47
1506,27.8,2.37,125,2.97,68,81,350,283.5,286.47
1507,27.8,2.37,125,2.97,68,81,350,283.5,286.47
1508,27.8,2.37,125,2.97,66,2,350,7,9.97
1509,27.8,2.37,125,2.97,65,0,350,0,2.97
1510,27.8,2.37,125,2.97,64,7,350,24.5,27.47
1511,27.8,2.37,125,2.97,64,6,350,21,23.97
1512,27.8,2.37,125,2.97,67,82,350,287,289.97
1513,27.8,2.37,125,2.97,65,0,350,0,2.97
1514,27.8,2.37,125,2.97,67,46,350,161,163.97
1515,27.8,2.37,125,2.97,66,80,350,280,282.97
1516,27.8,2.37,125,2.97,66,2,350,7,9.97
1517,27.8,2.37,125,2.97,66,4,350,14,16.97
1518,27.8,2.37,125,2.97,68,80,350,280,282.97
1519,27.8,2.37,125,2.97,68,79,350,276.5,279.47
1520,27.8,2.37,125,2.97,67,0,350,0,2.97
1521,27.8,2.37,125,2.97,68,79,350,276.5,279.47
1522,27.8,2.37,125,2.97,68,39,350,136.5,139.47
1523,27.8,2.37,125,2.97,68,62,350,217,219.97
1524,27.8,2.37,125,2.97,69,79,350,276.5,279.47
1525,27.8,2.37,125,2.97,67,0,350,0,2.97
1526,27.8,2.37,125,2.97,66,0,350,0,2.97
1527,27.8,2.37,125,2.97,65,0,350,0,2.97
1528,27.8,2.37,125,2.97,64,0,350,0,2.97
1529,27.8,2.37,125,2.97,64,0,350,0,2.97
1530,27.8,2.37,125,2.97,64,0,350,0,2.97
1531,27.8,2.37,125,2.97,64,0,350,0,2.97
1532,27.8,2.37,125,2.97,64,0,350,0,2.97
1533,27.8,2.37,125,2.97,64,0,350,0,2.97
1534,27.8,2.37,125,2.97,64,0,350,0,2.97
1535,27.8,2.37,125,2.97,68,83,350,290.5,293.47
1536,27.8,2.37,125,2.97,68,79,350,276.5,279.47
1537,27.8,2.37,125,2.97,69,79,350,276.5,279.47
1538,27.8,2.37,125,2.97,69,84,350,294,296.97
1539,27.8,2.37,125,2.97,69,79,350,276.5,279.47
1540,27.8,2.37,125,2.97,69,81,350,283.5,286.47
1541,27.8,2.37,125,2.97,70,84,350,294,296.97
1542,27.8,2.37,125,2.97,70,78,350,273,275.97
1543,27.8,2.37,125,2.97,68,76,350,266,268.97
1544,27.8,2.37,125,2.97,67,0,350,0,2.97
1545,27.8,2.37,125,2.97,66,7,350,24.5,27.47
1546,27.8,2.37,125,2.97,65,7,350,24.5,27.47
1547,27.8,2.37,125,2.97,68,41,350,143.5,146.47
1548,27.8,2.37,125,2.97,67,2,350,7,9.97
1549,27.8,2.37,125,2.97,67,0,350,0,2.97
1550,27.8,2.37,125,2.97,69,80,350,280,282.97
1551,27.8,2.37,125,2.97,67,4,350,14,16.97
1552,27.8,2.37,125,2.97,67,57,350,199.5,202.47
1553,27.8,2.37,125,2.97,69,43,350,150.5,153.47
1554,27.8,2.37,125,2.97,70,79,350,276.5,279.47
1555,27.8,2.37,125,2.97,67,0,350,0,2.97
1556,27.8,2.37,125,2.97,70,79,350,276.5,279.47
1557,27.8,2.37,125,2.97,69,10,350,35,37.97
1558,27.8,2.37,125,2.97,69,79,350,276.5,279.47
1559,27.8,2.37,125,2.97,70,78,350,273,275.97
1560,27.8,2.37,125,2.97,68,0,350,0,2.97
1561,27.8,2.37,125,2.97,67,0,350,0,2.97
1562,27.8,2.37,125,2.97,66,0,350,0,2.97
1563,27.8,2.37,125,2.97,66,0,350,0,2.97
1564,27.8,2.37,125,2.97,65,0,350,0,2.97
1565,27.8,2.37,125,2.97,65,0,350,0,2.97
1566,27.8,2.37,125,2.97,65,0,350,0,2.97
1567,27.8,2.37,125,2.97,65,0,350,0,2.97
1568,27.8,2.37,125,2.97,69,83,350,290.5,293.47
1569,27.8,2.37,125,2.97,70,83,350,290.5,293.47
1570,27.8,2.37,125,2.97,70,82,350,287,289.97
1571,27.8,2.37,125,2.97,70,78,350,273,275.97
1572,27.8,2.37,125,2.97,71,83,351.5,291.75,294.72
1573,27.8,2.37,125,2.97,71,78,351.5,274.17,277.14
1574,27.8,2.37,125,2.97,71,78,351.5,274.17,277.14
1575,27.8,2.37,125,2.97,71,83,351.5,291.75,294.72
1576,27.8,2.37,125,2.97,72,78,353,275.34,278.31
1577,27.8,2.37,125,2.97,68,0,350,0,2.97
1578,27.8,2.37,125,2.97,67,0,350,0,2.97
1579,27.8,2.37,125,2.97,66,19,350,66.5,69.47
1580,27.8,2.37,125,2.97,68,47,350,164.5,167.47
1581,27.8,2.37,125,2.97,68,9,350,31.5,34.47
1582,27.8,2.37,125,2.97,68,2,350,7,9.97
1583,27.8,2.37,125,2.97,70,86,350,301,303.97
1584,27.8,2.37,125,2.97,71,80,351.5,281.2,284.17
1585,27.8,2.37,125,2.97,70,54,350,189,191.97
1586,27.8,2.37,125,2.97,69,0,350,0,2.97
1587,27.8,2.37,125,2.97,71,79,351.5,277.69,280.66
1588,27.8,2.37,125,2.97,68,4,350,14,16.97
1589,27.8,2.37,125,2.97,71,78,351.5,274.17,277.14
1590,27.8,2.37,125,2.97,68,2,350,7,9.97
1591,27.8,2.37,125,2.97,70,30,350,105,107.97
1592,27.8,2.37,125,2.97,69,62,350,217,219.97
1593,27.8,2.37,125,2.97,71,79,351.5,277.69,280.66
1594,27.8,2.37,125,2.97,68,0,350,0,2.97
1595,27.8,2.37,125,2.97,67,0,350,0,2.97
1596,27.8,2.37,125,2.97,66,0,350,0,2.97
1597,27.8,2.37,125,2.97,66,0,350,0,2.97
1598,27.8,2.37,125,2.97,66,0,350,0,2.97
1599,27.8,2.37,125,2.97,66,0,350,0,2.97
1600,27.8,2.37,125,2.97,66,0,350,0,2.97
1601,27.8,2.37,125,2.97,65,0,350,0,2.97
1602,27.8,2.37,125,2.97,65,0,350,0,2.97
1603,27.8,2.37,125,2.97,70,83,350,290.5,293.47
1604,27.8,2.37,125,2.97,70,78,350,273,275.97
1605,27.8,2.37,125,2.97,70,83,350,290.5,293.47
1606,27.8,2.37,125,2.97,71,77,351.5,270.65,273.62
1607,27.8,2.37,125,2.97,71,77,351.5,270.65,273.62
1608,27.8,2.37,125,2.97,71,83,351.5,291.75,294.72
1609,27.8,2.37,125,2.97,71,78,351.5,274.17,277.14
1610,27.8,2.37,125,2.97,71,77,351.5,270.65,273.62
1611,27.8,2.37,125,2.97,70,17,350,59.5,62.47
1612,27.8,2.37,125,2.97,69,0,350,0,2.97
1613,27.8,2.37,125,2.97,67,7,350,24.5,27.47
1614,27.8,2.37,125,2.97,67,7,350,24.5,27.47
1615,27.8,2.37,125,2.97,69,32,350,112,114.97
1616,27.8,2.37,125,2.97,68,4,350,14,16.97
1617,27.8,2.37,125,2.97,68,2,350,7,9.97
1618,27.8,2.37,125,2.97,70,86,350,301,303.97
1619,27.8,2.37,125,2.97,69,31,350,108.5,111.47
1620,27.8,2.37,125,2.97,70,78,350,273,275.97
1621,27.8,2.37,125,2.97,69,12,350,42,44.97
1622,27.8,2.37,125,2.97,71,75,351.5,263.62,266.59
1623,27.8,2.37,125,2.97,69,2,350,7,9.97
1624,27.8,2.37,125,2.97,71,78,351.5,274.17,277.14
1625,27.8,2.37,125,2.97,69,2,350,7,9.97
1626,27.8,2.37,125,2.97,70,10,350,35,37.97
1627,27.8,2.37,125,2.97,70,86,350,301,303.97
1628,27.8,2.37,125,2.97,71,75,351.5,263.62,266.59
1629,27.8,2.37,125,2.97,69,0,350,0,2.97
1630,27.8,2.37,125,2.97,67,0,350,0,2.97
1631,27.8,2.37,125,2.97,67,0,350,0,2.97
1632,27.8,2.37,125,2.97,66,0,350,0,2.97
1633,27.8,2.37,125,2.97,66,0,350,0,2.97
1634,27.8,2.37,125,2.97,66,0,350,0,2.97
1635,27.8,2.37,125,2.97,66,0,350,0,2.97
1636,27.8,2.37,125,2.97,66,0,350,0,2.97
1637,27.8,2.37,125,2.97,65,0,350,0,2.97
1638,27.8,2.37,125,2.97,65,0,350,0,2.97
1639,27.8,2.37,125,2.97,65,0,350,0,2.97
1640,27.8,2.37,125,2.97,65,0,350,0,2.97
1641,27.8,2.37,125,2.97,65,0,350,0,2.97
1642,27.8,2.37,125,2.97,65,0,350,0,2.97
1643,27.8,2.37,125,2.97,65,0,350,0,2.97
1644,27.8,2.37,125,2.97,67,83,350,290.5,293.47
1645,27.8,2.37,125,2.97,69,83,350,290.5,293.47
1646,27.8,2.37,125,2.97,69,78,350,273,275.97
1647,27.8,2.37,125,2.97,70,77,350,269.5,272.47
1648,27.8,2.37,125,2.97,70,82,350,287,289.97
1649,27.8,2.37,125,2.97,70,77,350,269.5,272.47
1650,27.8,2.37,125,2.97,71,82,351.5,288.23,291.2
1651,27.8,2.37,125,2.97,71,79,351.5,277.69,280.66
1652,27.8,2.37,125,2.97,71,80,351.5,281.2,284.17
1653,27.8,2.37,125,2.97,69,3,350,10.5,13.47
1654,27.8,2.37,125,2.97,68,0,350,0,2.97
1655,27.8,2.37,125,2.97,66,3,350,10.5,13.47
1656,27.8,2.37,125,2.97,66,6,350,21,23.97
1657,27.8,2.37,125,2.97,69,40,350,140,142.97
1658,27.8,2.37,125,2.97,67,0,350,0,2.97
1659,27.8,2.37,125,2.97,68,23,350,80.5,83.47
1660,27.8,2.37,125,2.97,71,80,351.5,281.2,284.17
1661,27.8,2.37,125,2.97,68,2,350,7,9.97
1662,27.8,2.37,125,2.97,69,79,350,276.5,279.47
1663,27.8,2.37,125,2.97,70,51,350,178.5,181.47
1664,27.8,2.37,125,2.97,71,78,351.5,274.17,277.14
1665,27.8,2.37,125,2.97,68,3,350,10.5,13.47
1666,27.8,2.37,125,2.97,71,80,351.5,281.2,284.17
1667,27.8,2.37,125,2.97,68,5,350,17.5,20.47
1668,27.8,2.37,125,2.97,71,80,351.5,281.2,284.17
1669,27.8,2.37,125,2.97,71,80,351.5,281.2,284.17
1670,27.8,2.37,125,2.97,69,0,350,0,2.97
1671,27.8,2.37,125,2.97,68,0,350,0,2.97
1672,27.8,2.37,125,2.97,67,0,350,0,2.97
1673,27.8,2.37,125,2.97,66,0,350,0,2.97
1674,27.8,2.37,125,2.97,66,0,350,0,2.97
1675,27.8,2.37,125,2.97,66,0,350,0,2.97
1676,27.8,2.37,125,2.97,65,0,350,0,2.97
1677,27.8,2.37,125,2.97,65,0,350,0,2.97
1678,27.8,2.37,125,2.97,65,0,350,0,2.97
1679,27.8,2.37,125,2.97,65,0,350,0,2.97
1680,27.8,2.37,125,2.97,65,0,350,0,2.97
1681,27.8,2.37,125,2.97,69,79,350,276.5,279.47
1682,27.8,2.37,125,2.97,69,81,350,283.5,286.47
1683,27.8,2.37,125,2.97,70,78,350,273,275.97
1684,27.8,2.37,125,2.97,71,82,351.5,288.23,291.2
1685,27.8,2.37,125,2.97,70,82,350,287,289.97
1686,27.8,2.37,125,2.97,71,78,351.5,274.17,277.14
1687,27.8,2.37,125,2.97,71,83,351.5,291.75,294.72
1688,27.8,2.37,125,2.97,71,81,351.5,284.71,287.68
1689,27.8,2.37,125,2.97,71,78,351.5,274.17,277.14
1690,27.8,2.37,125,2.97,69,21,350,73.5,76.47
1691,27.8,2.37,125,2.97,68,0,350,0,2.97
1692,27.8,2.37,125,2.97,67,9,350,31.5,34.47
1693,27.8,2.37,125,2.97,67,8,350,28,30.97
1694,27.8,2.37,125,2.97,69,71,350,248.5,251.47
1695,27.8,2.37,125,2.97,68,2,350,7,9.97
1696,27.8,2.37,125,2.97,71,88,351.5,309.32,312.29
1697,27.8,2.37,125,2.97,71,76,351.5,267.14,270.11
1698,27.8,2.37,125,2.97,68,4,350,14,16.97
1699,27.8,2.37,125,2.97,68,2,350,7,9.97
1700,27.8,2.37,125,2.97,71,79,351.5,277.69,280.66
1701,27.8,2.37,125,2.97,69,3,350,10.5,13.47
1702,27.8,2.37,125,2.97,71,80,351.5,281.2,284.17
1703,27.8,2.37,125,2.97,69,4,350,14,16.97
1704,27.8,2.37,125,2.97,70,10,350,35,37.97
1705,27.8,2.37,125,2.97,69,84,350,294,296.97
1706,27.8,2.37,125,2.97,70,53,350,185.5,188.47
1707,27.8,2.37,125,2.97,69,0,350,0,2.97
1708,27.8,2.37,125,2.97,67,0,350,0,2.97
1709,27.8,2.37,125,2.97,67,0,350,0,2.97
1710,27.8,2.37,125,2.97,66,0,350,0,2.97
1711,27.8,2.37,125,2.97,66,0,350,0,2.97
1712,27.8,2.37,125,2.97,66,0,350,0,2.97
1713,27.8,2.37,125,2.97,66,0,350,0,2.97
1714,27.8,2.37,125,2.97,65,0,350,0,2.97
1715,27.8,2.37,125,2.97,65,0,350,0,2.97
1716,27.8,2.37,125,2.97,65,0,350,0,2.97
1717,27.8,2.37,125,2.97,68,79,350,276.5,279.47
1718,27.8,2.37,125,2.97,70,83,350,290.5,293.47
1719,27.8,2.37,125,2.97,70,79,350,276.5,279.47
1720,27.8,2.37,125,2.97,71,79,351.5,277.69,280.66
1721,27.8,2.37,125,2.97,71,83,351.5,291.75,294.72
1722,27.8,2.37,125,2.97,71,78,351.5,274.17,277.14
1723,27.8,2.37,125,2.97,71,83,351.5,291.75,294.72
1724,27.8,2.37,125,2.97,72,76,353,268.28,271.25
1725,27.8,2.37,125,2.97,72,79,353,278.87,281.84
1726,27.8,2.37,125,2.97,69,21,350,73.5,76.47
1727,27.8,2.37,125,2.97,69,0,350,0,2.97
1728,27.8,2.37,125,2.97,67,8,350,28,30.97
1729,27.8,2.37,125,2.97,67,7,350,24.5,27.47
1730,27.8,2.37,125,2.97,69,68,350,238,240.97
1731,27.8,2.37,125,2.97,68,2,350,7,9.97
1732,27.8,2.37,125,2.97,70,83,350,290.5,293.47
1733,27.8,2.37,125,2.97,71,51,351.5,179.26,182.23
