Satellite1,Satellite2,Satellite3,Satellite4,Satellite5,Times
1.1265109718318602,1.081664972856938,2.0783829460583183,1.1345378123713608,1.2278674530763227,1
2.0948478851219137,1.8837359230785649,3.610857534703083,1.8361121288895168,2.412745911818713,2
2.3059071936020685,2.338640457821563,3.617432836237669,2.12099058867085,2.114806888877406,3
1.7923121024832356,1.7825643888457323,3.083072708391184,1.892066003573022,1.802411737213308,4
0.4510966088624826,0.6319524197061012,0.7948666867606382,0.4896819285536691,0.5474215483105385,5
1.3617465901198724,1.4562370498692694,2.2514107196073727,1.407870693210182,1.3617465901198724,6
0.8779047262494617,0.8508295621278692,1.2781147855945194,0.7583654929328384,0.7598417766306211,7
0.8697810383097195,1.1714410730589015,1.5041294633216378,0.8643635426667224,0.974698975218532,8
1.7247105573684292,1.7247105573684292,3.8482448573304224,1.8012554606232023,2.383129012564772,9
2.020454133817247,1.844444187913004,3.355075419389694,1.574670528102493,1.580162145211076,10
0.1850887896376299,0.1669696994220412,0.2967547408257494,0.1707534814945011,0.1980581930129714,11
1.5224526439129062,2.139243443177701,3.591090419199896,1.7844076965003994,2.160781103008451,12
1.446356943787227,1.6423414441637667,2.537359254851335,1.4025344449544368,1.2639416003641384,13
0.6430612833719093,0.5532277302036087,0.9534942134950264,0.58595322542111,0.5713990971842444,14
0.7988083343947217,0.8556500353660104,1.4723037342711036,0.8056219617870374,0.832605250398307,15
1.0678662932366434,1.0148714503619105,1.7095667430035173,0.9827228236775488,1.0116633232690442,16
1.1436383659502125,1.1389437768565076,1.669045519710481,1.0735352545923078,1.198212636311346,17
0.9925858382831778,1.114966188782641,1.6533784040665669,1.1329031796880262,1.057217133942816,18
2.0832903321397085,2.138205574983555,3.696989903526272,2.918813000802148,2.203570012680385,19
2.0841314783856286,1.457879894265456,2.894779379711907,1.593385404069042,1.600391561536796,20
0.912026143820838,1.0690855152951253,1.4135092510056255,1.0592919030726322,0.7856538533893518,21
1.9433033004020837,2.0141581543389546,4.305160103578274,1.8521554165157803,2.2914513422311824,22
0.1641210022657363,0.1723773089543973,0.2478803788772526,0.1438779174465507,0.1817060987762391,23
1.959843685001549,1.4019756155523435,2.658624423726129,1.4611673664609173,1.413407203980405,24
1.0500552666529182,1.1639660227374848,1.9121334310943716,1.080780208574891,0.9668232122317114,25
2.478798977121542,2.209672525156266,2.983400993888215,1.7402405010030912,1.76883055006199,26
1.873718121085739,1.9046418341134987,3.257939979404669,1.9711812250205405,1.82441935366372,27
1.0949358500964763,1.2275924525390758,1.9155205492020668,1.219644123531322,1.1243829450478662,28
0.8594873744348966,0.8841477792120026,1.4727500512005995,1.3515383093084934,0.8915885713313473,29
2.3802356584393856,2.038927671158669,3.742318253370792,2.1021192706006806,2.301277046455866,30
1.7381246376044246,1.8640099988076528,3.295802703380867,1.7381246376044246,1.6832532971806256,31
1.6176722689124077,1.5102543646348467,3.0383801413623392,1.735072271706858,1.6775642255166798,32
1.5634247120229163,1.6719257061919433,2.612535220480886,1.4573099290986855,1.513355159635792,33
1.480045929884696,1.948405359770355,2.624765032812241,1.8376053242119896,1.8273408041712296,34
0.4012626655140688,0.5077801838719384,0.7631178674037187,0.3828673070730923,0.4485699797789788,35
1.2315476113554318,0.838560106635372,1.7333401199548049,0.9126096701805044,1.189662525592628,36
1.9771363766585464,2.1313302600412025,4.336641542664233,2.4307067072930577,1.995042647631548,37
0.1215476392169795,0.1276689872889231,0.2110389937802221,0.1438715615623883,0.1663172789150593,38
1.5631194339480652,2.2601005277118,2.6189133348839677,1.5251459980157676,2.0043764976334786,39
0.6393046342223655,0.6437768834032324,1.0507127643824,0.6061217199863878,0.6045745545492432,40
0.9419305838246852,0.7144994717149504,1.155649441791292,0.6604391374900376,0.6356273283929175,41
1.0123988523026732,0.9849921571700052,1.9815173163186643,0.9929050793042132,1.0770270489528209,42
0.8521494013971542,0.934618452055655,1.4608515540511984,0.9248063612449988,0.972766836411564,43
0.5397549239231805,0.4784209992868642,0.9984344481724314,0.4272586170682382,0.437171870394252,44
1.613849176499908,1.3499862790054349,2.669798387160478,1.2492191819505405,1.1703349036201558,45
2.016978024180905,1.9363878158292516,2.666052326234563,1.595658738423814,1.57474267870403,46
0.6978371139307958,0.5692961862399698,1.0669146451045992,0.5720768611327826,0.6844190451756358,47
1.2425381448417685,1.2257299766362109,2.651825172416571,1.8480343325600692,1.2877213449241944,48
1.806198378203108,1.5660434331696222,3.0895498574526847,1.5508538800579337,1.8575706269315324,49
0.1984615672587059,0.1401662715119003,0.256586128074549,0.1378713424666944,0.1629265807242251,50
0.1647201514680719,0.1561101948669423,0.3216597110030011,0.1828739765408364,0.1723285985683327,51
0.6006516057730734,0.5445800754619882,0.9039699203987516,0.6445998158188376,0.5735563473853518,52
0.8538432592983699,1.216214538479566,1.4218919238865029,1.034526267044278,1.285864583311293,53
1.110400663668156,1.1788784127524756,2.768234573250003,1.243366368515094,1.1193210534655973,54
0.9523370302090476,1.2132219939643434,2.3833362993132394,1.040343573539444,0.8891889130292053,55
0.6526468991465004,0.6655729742417649,1.2062725982224796,0.5207126407671353,0.5085826836160128,56
1.7695009396281969,2.440712359266364,3.249762596721004,1.9474473160506485,2.111320608074701,57
1.448155244389686,1.3883084398252437,2.5998839287415216,1.357755302405711,1.7177369338796424,58
0.4417957518798194,0.4693783472232667,0.9243196161821886,0.4043402809140601,0.5272507152993209,59
0.8918949357602209,0.7050060720543936,1.2791468366380403,0.7591688341766931,0.9515213320424426,60
1.886106191302108,1.8613331748023425,3.6784581750539136,2.164878140446483,2.1103526158874084,61
1.336113128151467,1.500892728063019,2.186059668587496,1.3459814034526258,1.3266983768630447,62
0.9586641875266864,0.9447466354781612,1.5943010995878486,0.979515374363878,1.0760289861855958,63
0.6730542406074441,0.7782003660375791,1.09381551292346,0.6494383049552462,0.6817136447785841,64
0.0254158786355105,0.0193268805691813,0.0361502315209583,0.0246625570732175,0.0181975992589724,65
0.3332772073468945,0.3069641332353889,0.4384558058402854,0.2476864907544642,0.3490205931051579,66
1.735771062768408,1.6722569059449155,3.391836651224217,1.555255265457702,1.5211304268434669,67
2.0201770389278484,1.9014142626995107,3.798881400834387,1.940660388090484,1.8562589555407665,68
1.2400943228623615,1.2131007464562946,2.308674244613434,1.4800666152367932,1.2261081865836856,69
0.8886978162331981,0.91488822464579,2.252683667036978,0.8974812624174452,1.0181166690290144,70
0.4240288202802765,0.5199841616130014,0.7635488760224806,0.4589088151212979,0.5863252135768272,71
0.1898695298859655,0.2184350178035735,0.4195747416288334,0.2524606922075862,0.1850027559305562,72
0.2013714272595939,0.1994440464763744,0.3527096232694625,0.2008781462605597,0.2079856909784457,73
1.084392801068148,1.0391542282634765,1.5760099385273951,1.0603168073070988,1.0313743528885952,74
1.0718284673458116,1.2161068720338262,2.058735810929184,1.3005041593587316,1.0796328838299878,75
1.6924588758709973,1.859005543173542,3.263909269828394,1.7703481253013198,2.2244147070695983,76
0.6744450908435029,0.7401777255684713,1.228709439424863,0.7935314035909209,0.6915963271046637,77
0.1351874677786802,0.149650691590954,0.2361546570395344,0.1169092424279435,0.1374552513039985,78
2.47690246497248,1.780485138777979,2.948319069789637,1.823286206915544,1.9151019295447247,79
1.824363133074741,2.2974651363024257,3.128607123523995,2.1995771381222906,1.737756055346338,80
0.0775979454268305,0.0718313790058439,0.1222184883052657,0.0591585721846649,0.0795289877496227,81
0.5568654904974158,0.6329606206830859,0.9860175461041204,0.774538484499376,0.5381637514846769,82
1.58926761976675,1.4007534910210253,2.4676560772942766,1.5015263038739417,1.699724317363675,83
2.158618409219838,1.6518379022658527,3.5935030263200747,1.830144430268044,2.0876742018446786,84
1.6875154434994948,1.9310620670690029,2.95981548834132,1.598668673403733,1.8299551112278625,85
1.583490946570589,1.6526665390773372,2.7839178023256994,1.478504131179036,1.926604961194741,86
1.8895388169208964,1.7745979868489212,2.9158859082450728,1.6289073782631656,1.912522136331844,87
0.6478474944647151,0.7172625026414466,1.0506847832368238,0.6602628582085828,0.609350180121105,88
0.4434093439065225,0.5152481457937603,0.8746173664922264,0.530651742952787,0.5152481457937603,89
1.0162099211664857,1.02574893124907,1.6382410002965897,0.9880087684287686,1.0290572291245357,90
0.1614007166129256,0.1489941658834248,0.3088523709049915,0.1614007166129256,0.1460020198751337,91
0.735481023586073,0.7474408188013861,1.2226838403152485,1.0204154658510065,1.0626158404200587,92
2.002871221787754,1.9472889291303683,4.108909862226478,1.9576302903700755,1.8417763143506796,93
2.657397468432437,2.55048956869929,4.920767041125299,1.8358682733229656,2.113942491007116,94
1.410965545146856,1.8968565782216695,2.297773854091495,1.6149328909582046,1.6726277275670742,95
0.8906506812202081,0.6643007997885565,1.174079555585866,0.6798951781000067,0.7757114822118445,96
1.3378212220729628,1.1884864450723984,2.064149130330059,1.2269503058823166,1.7608986265609736,97
1.4323496719445157,1.0448447537816647,2.4833278441962365,1.0116170893483123,0.9576097598479404,98
0.5919844587072334,0.6609363622706597,0.885679602389234,0.4785523458836646,0.4530038112657247,99
1.781269997399963,1.781269997399963,2.439249433848705,1.3099430192948318,1.3127394678171291,100
0.5659992219655092,0.512570174263332,1.122734910052348,0.6085792658690816,0.5177525005418174,101
1.6091456016781267,1.8687988948455585,3.005142445912097,1.5812048226946662,2.272230129193092,102
1.72982196959276,2.1605237054503084,3.002495177572937,1.849852872829344,1.7785414379600464,103
1.5747032529723344,1.2682990790404505,2.367089286816342,1.4911940665904602,1.5659072547863166,104
1.808731376689026,1.6600762101680402,2.822322761001244,1.6219410029940105,1.6278969148767706,105
0.6858100102961735,0.6794533870199756,1.1560135200137702,0.6983485279254185,0.8299054705635183,106
2.3051578515227797,1.846037472705278,3.513984023256002,1.9217625681558184,2.4367372846532462,107
0.9371587470643886,0.8458187383238983,1.8659130939534696,1.0685210561450238,0.8508806197974095,108
2.261613819508321,1.905630910251172,3.4322181224947936,1.7698222753244008,2.1948107021813787,109
1.3775889895574478,0.9967944850633366,1.7050431981346548,0.9605125816036124,1.4444085875249173,110
0.8737133557003479,1.0172681340172367,1.7167942553629847,0.9260250327015548,0.9369928921563836,111
1.0184610955230853,0.8765615146873547,2.1329101206151804,0.8921244817973283,1.278337397338285,112
0.4297602408984831,0.4190856931943595,0.6796640319384384,0.3991146866455187,0.401874504336462,113
0.9705175551788472,1.0291232336428215,2.320673961407209,0.93029625829496,1.0808945299429995,114
1.99667242299538,2.1610336282649087,3.298646785407412,1.9632769225625764,1.8401114321187853,115
0.8554884771403422,0.8978031634383168,1.4765980344496985,1.050532852498987,1.322688103084967,116
1.0491747684622688,0.9281896460775256,1.8868957048418855,1.1439206088563934,1.005268419714991,117
0.6250928873340414,0.6318494389771147,1.3264908710844885,0.5622231223883342,0.7102553032981935,118
0.1236874041129731,0.0841055950644617,0.1453752988017508,0.0877689399587746,0.082315380983676,119
1.2862667191901245,1.2205865934826403,2.2223390120578577,1.2250686962118036,1.352341989887683,120
1.1435513737509926,1.2157982658329964,2.0508522750141207,1.1657708575051962,1.1798005775220484,121
2.0338581713231108,1.767316166757856,3.0654994552421675,2.057091791452873,2.1686048672327205,122
2.1559301174927707,1.8719565890604848,2.775037714791502,1.6813090099917554,1.6926439618399765,123
0.7800180460057656,0.7760129331837289,1.600392948168015,1.054200015204928,0.7244835322186484,124
1.8650773414928643,2.3299424072467634,4.434207392925171,1.8650773414928643,2.521643025256844,125
0.5430895738072422,0.635477198531145,1.2835618599322576,0.7683313040916241,0.6704374840635818,126
0.9315422610376224,1.1267225768977551,2.285330034217534,0.964645557641515,1.1059792650659237,127
1.0004514176733337,1.034747574841842,1.95246844120143,0.9103264255678922,0.9054124185496673,128
0.787347042050579,0.7910430881617139,1.337645357322926,0.8254240584593441,0.7768987802984162,129
1.911699139031048,1.483799907751871,2.73284016225954,1.8153250449248832,1.4703136740190066,130
0.1700424422220404,0.2301892229802856,0.2745352668660953,0.2481485060728533,0.1805433508355855,131
1.6490829898483184,1.243411979271926,2.2899493295634645,1.2101800906719593,1.195574680884802,132
1.923050247074696,1.942380010493402,2.97026943943524,2.0617389643143285,1.7635576815431162,133
0.8751668093418108,1.2882112795252754,2.25901729997253,1.2464353956326972,0.8751668093418108,134
2.324845571159106,2.3928385218653228,4.441954719831223,2.956110427619538,2.7959899713262084,135
2.218579227521721,2.415087609447085,3.404162814976838,2.1527695718909343,2.218579227521721,136
0.0685795544861046,0.0644311171283836,0.1087724659698811,0.0573668586412369,0.0555756791776829,137
1.9947333814852652,1.822217756919643,4.167778616232507,1.6852193077900148,1.7067985374842658,138
1.1835842132546417,1.3786927814805383,2.1086099804606766,1.1747534943227966,1.213053365290563,139
0.0819727306870403,0.058338796940235,0.1043544670497964,0.0607025458671644,0.0640793845153401,140
2.294674879476148,2.235625592125145,3.7647531844415503,2.060351118695131,2.169310290642098,141
1.9092571638264544,1.8842304235232823,4.754085106060158,2.514477365606086,1.836594127588572,142
2.4063633058131604,2.227305157814069,4.094890899144327,1.9923779761631772,2.1193644191800933,143
0.5904756891628502,0.4958180892574054,0.8317307437554115,0.4492667442340659,0.4642734973230034,144
0.7542984071980122,0.6700023415250874,1.2245447174703488,0.8193608543170579,1.0148805565878491,145
0.1615288260690617,0.1407787202106728,0.2650838313983445,0.1519409108061531,0.1690637611550566,146
0.6188390455953053,0.6131635211427425,1.183721508474556,0.7970362232718519,0.9071463135035172,147
1.264794697741241,1.1273490428034774,1.84945372837186,1.0834730948667164,1.0768027756781025,148
1.119647154172151,0.8191574765498517,1.4330638449964848,0.9039703978815096,0.9378273954048416,149
0.1679601755773489,0.1712734347766886,0.3170841055173927,0.1561350080500273,0.1642395047710769,150
0.7552168892596619,0.7237602226265509,1.33934845605822,0.6992692293547887,0.8520492089146242,151
1.906145665164556,2.052858454509851,2.888808544673761,2.4471123681482823,1.9928863695120853,152
1.5092314114090233,1.4926279038723889,3.04381771448126,1.5308775632427205,1.5765510645199343,153
