Satellite1,Satellite2,Satellite3,Satellite4,Satellite5,Times
0.000864735488057,0.0007989560770888,0.0007283764860349,0.0012482520636193,0.0007445841146145,1
0.0030684608359398,0.0031813592376001,0.0027889626277941,0.0047850853238789,0.0029620801305853,2
0.002559880579604,0.0028930248223803,0.0026130445627662,0.004030489254591,0.0022947973729758,3
0.0028118135987369,0.0038577232819699,0.0028543860112241,0.0045556559051063,0.0032178289969226,4
0.0018004342946011,0.0020914182990172,0.0019469065789184,0.0035223887141343,0.0015734784851595,5
0.0029146651170263,0.002755428705257,0.002577458383729,0.0062451278855154,0.0029720051842136,6
0.0028686795127501,0.0026424438528553,0.0034911528217487,0.0053225598509559,0.0028768118751448,7
0.0017184321723402,0.0013019185658378,0.0013225008220692,0.0024519670725026,0.0014797673723897,8
0.0015792368243023,0.0019025264527133,0.0013961449494334,0.0026910107869814,0.0017777067314538,9
0.0038381114998506,0.0026603531590533,0.0035764080501399,0.0047926252223881,0.002703786226437,10
0.001965538556335,0.0026632424203593,0.0019167177649094,0.003209505084804,0.0018747036657149,11
0.0030050792414671,0.0027346601450532,0.0024471492327473,0.005061186090892,0.0026120948398508,12
0.0003573588689908,0.000365926840399,0.0003619565888981,0.0007245930708312,0.0003736111930561,13
0.0027769788480702,0.0027959380568329,0.0030850358916091,0.0066619441203292,0.0028157790861746,14
0.001975702876826,0.0019850995725805,0.0019850995725805,0.0031577728592018,0.0020204603182584,15
0.002592688142166,0.0022726772527947,0.0027391082773686,0.0047086203322687,0.0023766308648855,16
0.002762162284808,0.0026194036517024,0.002472122104308,0.004173026949464,0.0024250867015841,17
0.0035765521992318,0.0030167487098659,0.0026724775443105,0.005272131827304,0.003105458011439,18
0.0017484216976582,0.0017711253890624,0.0026246152379323,0.0031621396763839,0.0022461307765875,19
0.0028194769523065,0.0020878824895101,0.0020536977878948,0.0034667123440243,0.0021440019881371,20
0.0016299936065567,0.0016043073103794,0.0015432106396969,0.0032687766842704,0.0015628309921344,21
0.0015772685847808,0.0017749487119203,0.0017422086520367,0.0032224493902858,0.0017185085608029,22
0.0017753887119428,0.001854718678955,0.0019475255841455,0.0033866966662056,0.0022161391010481,23
0.0018187562337876,0.0020446013110738,0.0020943652110397,0.0027490934044733,0.0019909441440487,24
0.0037806572577696,0.0030944186369266,0.0029871379985679,0.0054034056562116,0.0035310596851411,25
0.0016134013352576,0.0018267239682487,0.0015213721976107,0.0021408669183607,0.0014105064980853,26
0.000719636493154,0.0007420984403173,0.0008094695622472,0.0011286496010289,0.0006994007908548,27
0.0007214889192129,0.000715140208221,0.00085978349608,0.0013837417475434,0.0007584747917605,28
0.0037748208134037,0.0029018120545176,0.0032033192918692,0.0061274584999974,0.002828449701352,29
0.0017591194261045,0.0015780076709375,0.001733841670963,0.0033662631933885,0.0019496156028755,30
0.0018959904483084,0.0019441208928525,0.001977190547659,0.0047652343026491,0.0018024316641847,31
0.0036969106188989,0.0035491971617057,0.0033951761909587,0.0048408784532149,0.004147174821748,32
0.0027459724916387,0.002298046549683,0.0034131069323483,0.00410565764661,0.0024219505580741,33
0.0012842310300199,0.0011961423847665,0.0011276007240807,0.0018729479843916,0.0015142037798446,34
0.000109357832127,0.0001376202220558,0.0001175361206216,0.0001913001293972,0.0001105802480205,35
0.0014611720615372,0.0009375415720138,0.0009501167120121,0.0017197225283442,0.0010470933526522,36
0.0015805397620841,0.0015407232861922,0.0014590468272955,0.0024038260626498,0.001528787430325,37
0.0010965797349318,0.0011500866429851,0.0014237669095178,0.0019496112355781,0.0010835602746827,38
0.0022384026188963,0.0029970062940918,0.0029153118593613,0.0036384131526687,0.0030271798128087,39
0.0002130769999015,0.0002130769999015,0.0002137642267312,0.0003791956373314,0.0002461775911434,40
0.0015031283297043,0.0012974588155352,0.0015629826884004,0.003026321025653,0.0013847562364089,41
0.0018954810977334,0.0022125002200622,0.0020854383116132,0.0032521191542921,0.0019162248988902,42
0.0025814352386354,0.0021432062261715,0.0019833410405192,0.0031994512018646,0.0024091555587424,43
0.001225476344091,0.001241913520907,0.0013195308689648,0.0027771836711585,0.0014510403325221,44
0.0036715170585435,0.0029096647030136,0.0029201083275292,0.0052405796484924,0.002860696945049,45
0.0006546977516342,0.0006882013131025,0.000759404653211,0.0013637331413797,0.0006772039499359,46
0.0028185710972112,0.002874920778533,0.0032543618321901,0.0051211982734238,0.0031362818861728,47
0.0018956318350203,0.0020833287793722,0.0017608036870156,0.0034880500638601,0.0017156704129737,48
0.000434610211925,0.0005829366976224,0.0004277807149878,0.0007161771940295,0.0004644300862333,49
0.0007568988901431,0.000771404117251,0.000672066500559,0.0011499625992777,0.0007176418671286,50
0.0013834141684947,0.0011016351042927,0.0010712328163543,0.0019634736193731,0.001092953871309,51
0.000314505050668,0.0002569928178762,0.0002915863838872,0.0006437558349932,0.000314505050668,52
0.0001908332742484,0.0002496737430938,0.0002441210182402,0.0004028110372112,0.0002079387459838,53
0.0015422957066896,0.0011936995820657,0.0011318142080504,0.0018983364386606,0.0012305995924288,54
0.0017143120326115,0.0014696867557887,0.0021558343381643,0.002711021636739,0.0017674319756452,55
0.000322559508073,0.0003213277518663,0.0003556881300571,0.0005861245777121,0.0003533851456457,56
0.0024885440668804,0.0026587672606386,0.0020472333485013,0.0034409637276084,0.002474643524631,57
0.0010562152913989,0.0012081469768312,0.001025991757817,0.0015733665209443,0.0010525735608076,58
0.0016687709446074,0.0017823152016218,0.0024024868923644,0.003270582839508,0.0019339371051003,59
0.0003276533367884,0.0003242387903366,0.0002300997984974,0.0003882511306831,0.0002763200663846,60
0.0020383550089029,0.0018621721685821,0.0020000264575388,0.0031600981374064,0.002463667759238,61
0.0007959588919602,0.0006105522442415,0.0007298883343506,0.001340562344354,0.0005446570412196,62
0.0015326405676831,0.0012386711231269,0.0011937266485495,0.0026571829288546,0.0016313205793033,63
0.0022193003251169,0.0024740612987818,0.0022456162535403,0.004456013835007,0.00240067328538,64
0.0016813859097424,0.0015346128922861,0.001771310494508,0.0030603406539183,0.0018170772632639,65
0.0015673362713556,0.0016496732440601,0.0019500587815325,0.002691904740995,0.0016579533602437,66
0.0035148715761018,0.0037607153748746,0.0026856729590984,0.004982580394907,0.0029692272359221,67
0.0011167567179512,0.0008981754198388,0.0009286130202597,0.0014107315398595,0.0008492102131192,68
0.0026949904023398,0.0023881492816962,0.0033651947515681,0.0040075836780505,0.0032408356209289,69
0.0006712840800875,0.0006772136961654,0.0008398368580968,0.0016014811202861,0.0009880601644557,70
0.0017774416067235,0.0017468086901531,0.0022639373538747,0.0038431590909906,0.0022818757102757,71
0.0005143458788887,0.0006424784492097,0.0004639944805147,0.0009063863544164,0.0005614843060167,72
0.0008909451049939,0.0008088092976991,0.0008672620657891,0.0018139699716368,0.0009401707645933,73
0.001486710652281,0.0010562099423881,0.0010933245625365,0.0021553651086662,0.0012069243623119,74
0.002381616421842,0.0028568816730269,0.0019247555388104,0.003918476577728,0.0019368191604587,75
0.0012278548223611,0.0013934654386559,0.0011348862886752,0.0019298625416343,0.0014971450434188,76
0.0017955892194575,0.0023276617147114,0.0021638536997981,0.0036673284038693,0.0024424331583408,77
