Satellite1,Satellite2,Satellite3,Satellite4,Satellite5,Times
5.303216039441559,4.679156964358755,5.142536354045276,6.07527992545699,6.56163526802158,1
0.8189311421108783,0.7348305071904998,0.6513295756549449,0.6079454472333751,0.9092593263869428,2
1.4889658777182817,1.5546966829526283,1.4200038038928269,1.5842609126305922,2.124918138404733,3
0.593753200193561,0.4518492590131791,0.4655623961069189,0.4561223320645277,0.7209810351942151,4
6.30125244514521,5.658711463602987,5.963742846192297,6.195206478993756,10.133683421001304,5
2.118904521572108,2.207801919258291,2.3911517562484623,2.611343559108255,3.1738341274831487,6
1.276723456396777,1.4011960140273134,1.2397478439901533,1.2654060900810895,2.114425550433997,7
1.1148699245749218,1.102136248199804,1.1046072372233828,1.1122454291938544,2.025503616298682,8
7.847628035711339,8.775673992353152,8.249504076236278,11.11247041283812,11.612836511241351,9
6.705875403780231,8.27862118081251,7.795959628775839,9.33265174728274,15.006446208953202,10
8.873903518027847,8.83077043156642,8.478738888408131,9.01208031765692,15.366023721191093,11
1.2712415584539218,1.4414614061183364,1.3751341421014756,1.5070562764063276,1.9574115259996243,12
10.90227302364569,9.191330186379282,9.119761131466309,9.018499462773988,11.981545597557046,13
5.853669740242703,3.906467465128454,4.805557109318708,3.9811596355449272,5.899154777276664,14
5.390829711078086,6.493685554279291,7.302154754230967,5.5442118927226565,8.077945820096772,15
5.642423279849994,3.9562120906686906,4.49536140221381,3.91102554170594,5.7126167456261765,16
5.354268499823737,5.131846521864087,5.417758125363241,5.643096405050856,8.711332420586249,17
5.139310189193064,4.704843580577278,5.203210465131305,5.5964534337089145,10.167005013020416,18
4.492089181321836,6.6331858717767584,4.275303296868088,4.534369261479114,6.198665368526028,19
0.447451590628513,0.4853610644650754,0.4901551826607463,0.5245009703926087,0.8477459123859226,20
0.0642855390489359,0.0531851908777818,0.0521844949827316,0.0613412140897291,0.0830821119428813,21
10.09430947110627,8.430965576504208,8.906455650841856,8.68392388016252,14.753120771319876,22
6.879295322830728,7.445176163693373,9.391699202125444,7.06875698847186,11.49431561289074,23
2.538197468125546,2.519589172884952,2.354996377384696,1.911097370984604,2.8743461551064486,24
5.0369881955727465,6.671912644264653,5.898218398209487,4.904797352703364,6.871697784559795,25
2.6085900720470327,2.0627549451980283,1.9243160663601653,2.0515367150379977,2.8431178410086524,26
6.084137464366917,6.238967594656293,6.732544966645639,6.2769973076405385,9.701813847758611,27
4.935106271501059,4.756038757764316,5.547558068545862,4.7921790183310415,9.245441563604295,28
7.146173693012949,7.146173693012949,7.701920210140273,7.159492314727098,11.21130044993333,29
3.7338971038185855,3.5975813979284834,4.539532998021682,3.8969797046558736,5.232458945974269,30
