Satellite1,Satellite2,Satellite3,Satellite4,Satellite5,Times
0.101443919285636,0.1218018811502951,0.1469855908198937,0.1218018811502951,0.0935966393349912,1
0.0254751511330335,0.0252870918684124,0.0355987961288365,0.0332891732172517,0.0256730249615666,2
0.0498692845562244,0.0403967396505884,0.0754376303945283,0.0431563674724042,0.042478205129724,3
0.0262636790790758,0.0366239990392112,0.0392449720984807,0.0299830450608333,0.0307911065333561,4
0.0768364669151517,0.0942229758389121,0.1449304608796653,0.0775692106153233,0.0942229758389121,5
0.0783097897658388,0.096421049715856,0.1223950352545732,0.0754452283550228,0.1126598983420201,6
0.0275740326270447,0.018607325202862,0.0359353576129938,0.0194745481317406,0.0239198267896207,7
0.0577305706088321,0.0436961081957817,0.0636996390688832,0.060148943071572,0.0495780239814055,8
0.0479919130231891,0.0447857095367857,0.0573129864356164,0.0426805257108303,0.0434882443244222,9
0.0793277871218517,0.0932647213244455,0.1039062503657362,0.0801251596085703,0.087636487623508,10
0.0648852288584937,0.058156168779159,0.0799804237604317,0.054988817633161,0.0619574180562613,11
0.0971733740832997,0.116896102158621,0.1351298775344863,0.1229189871911998,0.1084588179489615,12
0.0646659450452027,0.0941379645366254,0.1312976873800302,0.0689617048212747,0.0751664519707298,13
0.0732128804020067,0.0712074113384022,0.0989279043903485,0.0702649553693866,0.072397420891119,14
0.0787683114528495,0.0797891872852327,0.1145482606188854,0.1201603326418254,0.1122836062661613,15
0.0910979593474919,0.0968688352548089,0.1303765572813484,0.1019754861436805,0.1161943519223464,16
0.069141621280717,0.0680520512632327,0.1341575842594939,0.0670667145480539,0.0973604744711158,17
0.0882522739029631,0.0973147760934629,0.1351209479421306,0.0977624194783848,0.0882522739029631,18
0.0818808612180827,0.0764437459991875,0.1079604161069551,0.0875031994057782,0.0810759256179452,19
0.0846301350656066,0.0744544754328951,0.0953913583700076,0.0737262498258856,0.0804510459449752,20
0.044917009645967,0.0457439428175271,0.0719093389329626,0.0417537179317044,0.0528500666774426,21
0.0868352587179475,0.0858042819790232,0.1254619857883248,0.083959060134972,0.1009356362027329,22
0.1054054513547809,0.0751474417994991,0.1137844035841611,0.0783666436733198,0.0825324134817737,23
0.0240469292033095,0.017377803534083,0.0247289183262633,0.019018667123687,0.017377803534083,24
0.0475965632126822,0.0545366987647997,0.0721330600128831,0.0489209031963432,0.0601286394927479,25
0.0443414826479228,0.0293012541817418,0.042582112369205,0.0311319576387008,0.0314635613067771,26
0.063983129598665,0.0614084733188922,0.1031879533069835,0.0629700996819996,0.0545902626481346,27
0.0594804991737304,0.0652475669803189,0.0860933180799183,0.0625679522474538,0.0703094351646516,28
0.1353301685338735,0.0914399397303978,0.1770215577836414,0.0929619976854791,0.095190837676109,29
0.0732038877043692,0.0796396465392918,0.11312129196936,0.0808494469778769,0.0777205952916221,30
0.0884003479423439,0.0644923406255868,0.0973333308051019,0.0831041013131371,0.0722030632935007,31
